0212_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-0.984266,2.14582,0.684056,1.60353,2.73638,-3.01044,1.60974,0.0137231,1.35174,21.0767,
-1.02425,2.12586,0.680918,1.75887,2.76689,-3.05093,1.44324,0.0118079,1.35221,21.092,
-1.0587,2.16026,0.717187,1.3122,2.79089,3.10487,1.8468,0.051604,1.35312,21.1471,
-1.18804,2.01164,0.682741,1.76274,2.81432,-3.07316,1.42322,0.00992417,1.35262,21.1948,
-1.42762,1.7944,0.689691,1.8751,2.72831,-3.00385,1.3563,0.0119288,1.35013,21.3422,
-1.43508,1.8268,0.701578,1.88359,2.71282,-3.04352,1.34259,0.00920677,1.35027,21.3555,
-1.51127,1.68216,0.670939,2.05203,2.77825,-3.01294,1.1711,0.0138242,1.35058,21.3939,
-1.69289,1.50065,0.688799,2.21725,2.7651,-3.04145,1.01486,0.0159824,1.35532,21.5296,
-1.92439,1.16359,0.70679,2.3104,2.71979,-3.02895,0.953777,0.00848317,1.36655,21.723,
-1.97972,1.04779,0.706905,2.36364,2.59828,-3.0712,0.958971,0.0152009,1.37187,21.7885,
-1.98627,0.992493,0.697753,2.39066,2.70621,-3.10747,0.869874,0.00685,1.3735,21.8063,
-2.02678,0.844256,0.700922,2.46595,2.70429,-3.10207,0.808408,0.0106022,1.3811,21.8768,
-2.04326,0.823161,0.709361,2.47706,2.59651,-3.06844,0.87131,0.0128777,1.383,21.8965,
-2.07913,0.710958,0.702722,2.66107,2.89694,-3.07659,0.548963,0.0139563,1.38794,21.9486,
-2.08118,0.675848,0.703488,2.67549,2.89542,-3.07734,0.536802,0.0106542,1.38959,21.9632,
-2.09912,0.692231,0.712235,2.53058,2.86853,3.12736,0.665872,0.0108848,1.39019,21.9789,
-2.05876,0.281944,0.683735,2.86386,2.77766,-3.03399,0.480608,0.0126178,1.40026,22.129,
-2.06829,0.143489,0.704211,2.82505,2.72067,-3.02655,0.551497,0.0147059,1.40108,22.2066,
-2.0235,-0.0940305,0.707274,2.9408,2.72549,-3.02164,0.486859,0.0159662,1.39814,22.3207,
-1.9756,-0.185494,0.688738,3.09266,2.77244,-3.02994,0.391124,0.00923014,1.39601,22.3452,
