1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.13153,1.81823,0.572087,-0.039374,-0.0158281,-2.51291,2.51337,0.0153787,2.57122,9.19684,
1.12752,1.81471,0.571585,-0.036588,-0.00721389,-2.49698,2.49723,0.0173342,2.57122,9.22443,
1.15234,1.84185,0.579593,-0.0121726,0.0419865,-2.4365,2.43642,0.014276,2.58974,9.2492,
1.14801,1.83119,0.58048,-0.0211231,0.0869209,-2.49812,2.49787,0.0174017,2.59177,9.2808,
1.14426,1.82472,0.579279,-0.0250727,0.0694492,-2.54478,2.54433,0.0146399,2.59571,9.30582,
1.13328,1.80761,0.573832,-0.0471002,0.0507306,-2.57592,2.57507,0.0179985,2.59936,9.339,
1.13689,1.81986,0.573594,-0.0267731,0.0199546,-2.46866,2.46849,0.0161152,2.59998,9.36316,
1.20395,1.87577,0.580062,-0.0273912,0.0051463,-2.49399,2.49399,0.015424,2.60393,9.39167,
1.1652,1.8468,0.571459,-0.0167291,-0.039534,-2.41344,2.41395,0.0178604,2.60642,9.42203,
1.17455,1.85105,0.573151,-0.0209091,-0.0366946,-2.43695,2.4375,0.0170929,2.60743,9.44889,
1.15433,1.8252,0.569989,-0.038623,-0.0234019,-2.49828,2.4989,0.0145776,2.60743,9.47347,
1.15614,1.82152,0.574581,-0.0405393,0.0443611,-2.54859,2.54797,0.0168004,2.61366,9.50488,
1.16384,1.82852,0.569158,-0.0390599,-0.0225306,-2.50375,2.50436,0.015317,2.61448,9.53069,
1.15888,1.82744,0.573703,-0.0381153,0.0566659,-2.45776,2.4571,0.0148153,2.61767,9.55641,
1.10833,1.78431,0.566466,-0.0387281,0.0447022,-2.3976,2.39708,0.015198,2.61931,9.58748,
1.20452,1.86287,0.578746,-0.0475204,0.0457843,-2.48405,2.48334,0.0150795,2.62152,9.61313,
1.14255,1.81788,0.569421,-0.0314133,0.0316621,-2.34509,2.3448,0.0158324,2.62152,9.64324,
1.20214,1.84146,0.577695,-0.12597,0.116604,-2.73998,2.73414,0.0162842,2.62609,9.67065,
1.17025,1.81883,0.575807,-0.0399572,0.0875944,-2.54976,2.54872,0.0142512,2.62609,9.69586,
1.12645,1.79256,0.568461,-0.0235783,0.0654595,-2.35884,2.35857,0.0152028,2.63025,9.72558,
1.17888,1.82639,0.573362,-0.048788,0.0564955,-2.50684,2.50592,0.0149183,2.6315,9.75266,
1.12471,1.78178,0.558604,0.0235331,-0.126586,-2.35029,2.35053,0.0234957,2.63391,9.7894,
1.19948,1.84,0.57639,-0.0326158,0.0688734,-2.48307,2.48245,0.0154455,2.63502,9.81104,
1.16788,1.82674,0.579366,-0.00519395,0.142487,-2.29615,2.29806,0.0144298,2.63706,9.83886,
1.2098,1.84418,0.577584,-0.0481523,0.0835934,-2.49314,2.49191,0.0150895,2.6378,9.86367,
1.22585,1.86616,0.579205,-0.0264419,0.0583466,-2.41404,2.41365,0.0163014,2.6378,9.8942,
1.11342,1.76052,0.562406,-0.0284621,0.0680245,-2.35982,2.35941,0.0157309,2.64093,9.92306,
1.25438,1.86819,0.583573,-0.0986395,0.152126,-2.6389,2.63352,0.0153854,2.64192,9.94957,
1.2324,1.83699,0.574338,-0.118803,0.0955778,-2.7489,2.74438,0.015518,2.64258,9.97773,
1.25378,1.8748,0.575641,-0.0293593,-0.0184282,-2.44171,2.44209,0.0164812,2.64472,10.0061,
1.19872,1.81699,0.571262,-0.042343,0.0411132,-2.48007,2.4795,0.0138574,2.6454,10.0307,
1.20847,1.82897,0.565557,-0.0336727,-0.0689106,-2.43084,2.43255,0.0161581,2.64629,10.0639,
1.16216,1.78861,0.560711,-0.0376519,-0.000580609,-2.34166,2.34182,0.0142837,2.64796,10.0921,
1.18809,1.80896,0.56242,-0.0175719,-0.063392,-2.34339,2.34441,0.015729,2.64896,10.1198,
1.20889,1.80483,0.56602,-0.0358241,-0.0136624,-2.54631,2.54667,0.014286,2.64896,10.1453,
1.20516,1.81587,0.565274,-0.0340454,-0.016059,-2.35239,2.35281,0.0138183,2.64961,10.1718,
1.23661,1.8286,0.573138,-0.033356,0.037186,-2.47081,2.47041,0.0147161,2.64961,10.1993,
1.25194,1.83843,0.57134,-0.0431116,-0.0192628,-2.47301,2.47362,0.0156596,2.65154,10.2303,
1.25504,1.84368,0.576651,-0.015574,0.0386687,-2.4237,2.42356,0.0146241,2.65157,10.2561,
1.19893,1.7679,0.5685,-0.0548716,0.0742007,-2.63646,2.63497,0.0153127,2.65207,10.285,
1.24223,1.8206,0.576438,-0.0478923,0.0922124,-2.42491,2.42372,0.0166268,2.65284,10.3138,
1.2368,1.81292,0.575742,-0.0279713,0.104176,-2.42296,2.4226,0.0152168,2.65329,10.3395,
1.23271,1.79942,0.567919,-0.025041,0.00094896,-2.47072,2.47076,0.0173032,2.6536,10.3708,
1.20311,1.78754,0.57035,-0.020819,0.0853075,-2.29839,2.29837,0.0159276,2.6536,10.3968,
1.20971,1.77523,0.567077,-0.0247511,0.0428857,-2.44551,2.4452,0.0135465,2.6536,10.422,
1.26415,1.81087,0.575082,-0.0409628,0.0693419,-2.5208,2.5199,0.0137544,2.65412,10.4513,
