0212_4_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.28639,-0.276578,0.446036,1.35154,2.8606,-3.04562,1.82092,0.0123713,1.19682,25.206,
-1.27555,-0.266502,0.445231,1.30246,3.00204,-3.05247,1.85054,0.0128393,1.19951,25.2234,
-1.27542,-0.266368,0.444452,1.30218,3.00349,-3.05252,1.85067,0.0129406,1.20134,25.2402,
-1.26052,-0.251451,0.448169,1.24982,2.88366,-3.08792,1.9111,0.013283,1.20341,25.2571,
-1.25388,-0.242513,0.448343,1.30784,2.99682,-3.0833,1.84262,0.0144565,1.20769,25.276,
-1.25372,-0.242403,0.447495,1.30756,2.99827,-3.08334,1.84277,0.0122526,1.20941,25.2917,
-1.26456,-0.256822,0.448105,1.35363,2.85012,-3.0761,1.81521,0.0138779,1.21358,25.311,
-1.23438,-0.22244,0.454641,1.24727,2.87311,-3.05777,1.91962,0.012639,1.2139,25.3276,
-1.2284,-0.223977,0.454519,1.06752,2.92581,-3.08361,2.08765,0.012574,1.21778,25.343,
-1.23331,-0.223264,0.454224,1.24742,2.88835,-3.06071,1.91698,0.0125945,1.21976,25.3583,
-1.20689,-0.197838,0.458804,1.09005,2.87859,-3.10889,2.06643,0.0147119,1.22228,25.3772,
-1.22671,-0.226518,0.453753,1.06404,2.92282,-3.08365,2.09138,0.0109217,1.22513,25.3923,
-1.23162,-0.225873,0.45413,1.24452,2.88631,-3.06109,1.92005,0.012794,1.2262,25.4089,
-1.23165,-0.225897,0.454306,1.24459,2.8862,-3.06098,1.92001,0.0153658,1.23136,25.4335,
-1.20524,-0.200682,0.45877,1.08691,2.87483,-3.10921,2.06984,0.012964,1.23419,25.4516,
-1.22999,-0.228505,0.454318,1.24175,2.88388,-3.06129,1.92306,0.0124688,1.2353,25.4666,
-1.20068,-0.192215,0.45606,1.20964,3.07354,-3.09665,1.93463,0.00944304,1.23681,25.4791,
-1.20364,-0.203386,0.457906,1.08372,2.87247,-3.10937,2.0732,0.0138407,1.23854,25.5004,
