1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.04984,1.71283,0.500393,-0.0932459,-0.0609964,-2.48765,2.49154,0,0,7.91174,
1.05109,1.71402,0.50059,-0.0902414,-0.0611036,-2.48868,2.49244,0,0,7.94169,
1.05362,1.7163,0.500924,-0.0937993,-0.0611639,-2.48521,2.48915,0,0,7.96705,
1.05362,1.7163,0.500924,-0.0937993,-0.0611639,-2.48521,2.48915,0,0,7.99725,
1.05864,1.72113,0.501421,-0.0840521,-0.0600597,-2.49029,2.49371,0,0,8.02288,
1.06041,1.72272,0.501506,-0.085876,-0.0632226,-2.48886,2.49253,0,0,8.05507,
1.06041,1.72272,0.501506,-0.085876,-0.0632226,-2.48886,2.49253,0,0,8.0822,
1.06313,1.72487,0.50195,-0.0884264,-0.0625868,-2.48521,2.48898,0,0,8.10709,
1.06643,1.72802,0.502275,-0.0931985,-0.0611375,-2.48409,2.488,0,0,8.13557,
1.06643,1.72802,0.502275,-0.0931985,-0.0611375,-2.48409,2.488,0,0,8.16046,
1.07052,1.73135,0.502557,-0.0907425,-0.0629991,-2.48185,2.48575,0,0,8.18901,
1.07317,1.73368,0.502783,-0.0909179,-0.0643586,-2.48324,2.48722,0,0,8.21701,
1.07317,1.73368,0.502783,-0.0909179,-0.0643586,-2.48324,2.48722,0,0,8.24415,
1.07711,1.73727,0.50312,-0.0942254,-0.0628117,-2.48447,2.48852,0,0,8.27183,
1.07949,1.73903,0.503444,-0.0884781,-0.065707,-2.48451,2.48844,0,0,8.30048,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,8.32824,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,8.35601,
1.08644,1.7448,0.503724,-0.0912927,-0.0671519,-2.48487,2.48594,0,0,8.38512,
1.09,1.74761,0.503729,-0.0799264,-0.058956,-2.4836,2.48679,0,0,8.41287,
1.09034,1.7479,0.503823,-0.0930961,-0.0671372,-2.48156,2.48581,0,0,8.44187,
1.09578,1.75204,0.503659,-0.091106,-0.0617075,-2.48035,2.48419,0,0,8.46892,
1.09578,1.75204,0.503659,-0.091106,-0.0617075,-2.48035,2.48419,0,0,8.49551,
1.10013,1.75544,0.503804,-0.0917855,-0.0632604,-2.47772,2.4817,0,0,8.52375,
1.10251,1.75754,0.503638,-0.0757834,-0.0602841,-2.4811,2.48419,0,0,8.55048,
1.10336,1.75823,0.503598,-0.0789437,-0.058686,-2.48175,2.4849,0,0,8.58145,
1.10593,1.76002,0.50384,-0.0850133,-0.0657886,-2.47868,2.48247,0,0,8.61234,
1.1094,1.76276,0.503927,-0.0849482,-0.064273,-2.47903,2.48273,0,0,8.63455,
1.10989,1.76316,0.503952,-0.0878295,-0.0611782,-2.47804,2.48171,0,0,8.66434,
1.11916,1.76983,0.503385,-0.0810503,-0.054182,-2.47949,2.4825,0,0,8.74544,
1.12578,1.77462,0.50331,-0.0915635,-0.0575827,-2.47893,2.48257,0,0,8.80784,
1.127,1.7752,0.503227,-0.0816019,-0.0554336,-2.4758,2.4789,0,0,8.83186,
1.127,1.7752,0.503227,-0.0816019,-0.0554336,-2.4758,2.4789,0,0,8.86178,
1.13342,1.77952,0.502851,-0.0968666,-0.0539688,-2.47366,2.47734,0,0,8.88813,
1.13342,1.77952,0.502851,-0.0968666,-0.0539688,-2.47366,2.47734,0,0,8.91621,
1.13641,1.78151,0.502813,-0.100555,-0.0490919,-2.47099,2.47455,0,0,8.94672,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.97195,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.99865,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.03415,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.06941,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.10535,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.1183,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.14207,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.16527,
1.15055,1.78958,0.502265,-0.102226,-0.0457147,-2.47183,2.47525,0,0,9.19688,
1.15055,1.78958,0.502265,-0.102226,-0.0457147,-2.47183,2.47525,0,0,9.22449,
1.16828,1.79792,0.501111,-0.112293,-0.0410305,-2.46601,2.46957,0,0,9.24924,
1.17032,1.79854,0.500989,-0.106934,-0.0410757,-2.46945,2.47279,0,0,9.28085,
1.17425,1.79987,0.500767,-0.0960394,-0.0414351,-2.46914,2.47208,0,0,9.30586,
1.17824,1.80136,0.500442,-0.103808,-0.044118,-2.46781,2.47121,0,0,9.33903,
1.17876,1.80156,0.500466,-0.101801,-0.0426002,-2.46757,2.4708,0,0,9.36322,
1.18322,1.80266,0.500124,-0.103398,-0.0405592,-2.46708,2.47026,0,0,9.39172,
1.18592,1.80342,0.499807,-0.10889,-0.0378062,-2.46441,2.46764,0,0,9.42208,
1.18707,1.8037,0.499759,-0.105574,-0.0368965,-2.46538,2.46842,0,0,9.44894,
1.18707,1.8037,0.499759,-0.105574,-0.0368965,-2.46538,2.46842,0,0,9.47351,
1.19402,1.80512,0.499234,-0.101459,-0.0376366,-2.46643,2.46936,0,0,9.50494,
1.19507,1.80537,0.499008,-0.117134,-0.036554,-2.46609,2.46955,0,0,9.53075,
1.19897,1.80588,0.498835,-0.107705,-0.0346827,-2.46372,2.46672,0,0,9.55645,
