1130_4_led.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
0.99106,1.16128,0.544551,0,0,0,-0.00967396,0.0375136,-2.51208,2.51202,0.0102987,2.03611,85.5409,
0.968238,1.14287,0.538905,0,0,0,-0.015517,0.00569171,-2.5321,2.53208,0.00820899,2.03611,85.551,
0.967607,1.14194,0.538381,0,0,0,-0.0182489,-0.00118033,-2.5217,2.52174,0.00800753,2.02801,85.5674,
0.966314,1.13549,0.538855,0,0,0,-0.0217584,0.00173653,-2.56716,2.56717,0.00901079,2.02512,85.5839,
0.942484,1.11927,0.536685,0,0,0,-0.0192668,0.0181208,-2.56911,2.56898,0.00891376,2.02512,85.6004,
0.969083,1.13539,0.540807,0,0,0,-0.00519598,0.00323449,-2.5595,2.55949,0.00898504,2.01783,85.6179,
0.965479,1.13565,0.542424,0,0,0,-0.00319956,0.0336964,-2.51387,2.51391,0.0128586,2.01277,85.6392,
0.961604,1.13456,0.543258,0,0,0,8.18658e-05,0.0445074,-2.46917,2.46934,0.0189211,2.00775,85.6636,
0.949109,1.11811,0.540698,0,0,0,-0.000207295,0.035962,-2.54934,2.54944,0.00877953,2.00775,85.6744,
0.958621,1.12563,0.542031,0,0,0,-0.00107402,0.0302229,-2.53529,2.53535,0.00897074,2.00212,85.6867,
0.952892,1.11987,0.539548,0,0,0,0.00110564,-0.00267061,-2.53877,2.53877,0.00893068,2.00002,85.7012,
0.945352,1.11621,0.539331,0,0,0,-0.0034869,0.00375088,-2.50115,2.50114,0.0137413,1.9937,85.7248,
0.950412,1.10076,0.545342,0,0,0,-0.0230449,0.0897644,-2.6971,2.69655,0.0131726,1.98971,85.7428,
0.938964,1.10517,0.539004,0,0,0,-0.0119445,0.0197916,-2.54211,2.54203,0.0134723,1.98971,85.7595,
0.94314,1.10985,0.532993,0,0,0,-0.00417,-0.0940409,-2.5163,2.51721,0.00997639,1.98564,85.7729,
0.935966,1.10331,0.540383,0,0,0,-0.00194966,0.0283017,-2.51353,2.51356,0.00855494,1.98308,85.7849,
0.94718,1.10969,0.542336,0,0,0,0.000749527,0.0208942,-2.50227,2.50231,0.0139778,1.97843,85.8082,
0.934898,1.09969,0.538111,0,0,0,0.00510992,-0.0180988,-2.52233,2.52231,0.0115693,1.97843,85.8231,
0.935245,1.10012,0.540825,0,0,0,0.0198286,0.00540934,-2.50908,2.50917,0.00823474,1.97843,85.8346,
0.916652,1.08494,0.537545,0,0,0,-0.000390831,-0.00166022,-2.53106,2.53106,0.0103538,1.96925,85.8549,
0.851292,1.05122,0.533763,0,0,0,0.0107485,0.0603181,-2.44973,2.45039,0.0109406,1.9674,85.8722,
0.926896,1.08971,0.546264,0,0,0,0.00451537,0.0857961,-2.50749,2.50828,0.00848007,1.9674,85.8859,
0.922581,1.086,0.541318,0,0,0,0.00791762,0.0243806,-2.51365,2.5138,0.0101857,1.96033,85.9043,
0.925041,1.08428,0.540602,0,0,0,-0.00600063,0.014297,-2.54103,2.54101,0.015965,1.95465,85.9277,
0.924288,1.0797,0.541893,0,0,0,-0.0140562,0.0363879,-2.56288,2.56274,0.00803733,1.95294,85.9378,
0.914619,1.0775,0.540502,0,0,0,0.0025687,0.0303228,-2.50934,2.50946,0.00821424,1.95294,85.9539,
0.907015,1.07006,0.536275,0,0,0,-0.00472036,-0.0062023,-2.51305,2.51307,0.0237858,1.94448,85.9864,
0.924621,1.07571,0.542111,0,0,0,-0.0131044,0.0367902,-2.56458,2.56445,0.00844693,1.94448,85.9974,
0.890655,1.05387,0.534241,0,0,0,-0.0131864,-0.00104053,-2.55645,2.55647,0.00804925,1.94448,86.0073,
0.892267,1.05408,0.532762,0,0,0,-0.01824,-0.0308401,-2.55876,2.55914,0.00857687,1.94448,86.0204,
0.897901,1.05743,0.53508,0,0,0,-0.0146336,0.0037203,-2.54797,2.54796,0.00824881,1.93661,86.0349,
0.909167,1.06955,0.537807,0,0,0,-0.00486632,0.00154109,-2.47604,2.47604,0.015156,1.93197,86.0617,
0.902335,1.05889,0.536421,0,0,0,-0.0106973,0.00498661,-2.53529,2.53527,0.00892472,1.93197,86.0739,
0.903772,1.05968,0.537951,0,0,0,-0.000598339,0.0122586,-2.51469,2.51469,0.0154049,1.93197,86.0958,
0.899786,1.05696,0.534675,0,0,0,0.00529947,-0.0291098,-2.51374,2.51373,0.00929809,1.93197,86.1091,
0.91938,1.07053,0.537901,0,0,0,0.00375943,-0.0272763,-2.49436,2.49438,0.00884795,1.92262,86.1207,
0.904448,1.05939,0.536556,0,0,0,0.00307539,-0.0159277,-2.4967,2.4967,0.00837803,1.92262,86.1359,
0.904414,1.057,0.536422,0,0,0,-0.0022358,-0.0109763,-2.51259,2.51261,0.00930738,1.91501,86.1538,
0.886833,1.04265,0.535129,0,0,0,0.00745506,-0.00497331,-2.54303,2.54301,0.00989223,1.91501,86.1709,
0.8669,1.02941,0.529984,0,0,0,0.00907975,-0.0301966,-2.53777,2.53771,0.0122502,1.9094,86.1925,
0.874274,1.03411,0.534093,0,0,0,0.00842828,0.00432983,-2.53098,2.531,0.0123775,1.90821,86.2086,
0.876291,1.02965,0.528841,0,0,0,-0.00842748,-0.0446419,-2.57414,2.57447,0.0117207,1.90821,86.2241,
0.879587,1.03605,0.532568,0,0,0,0.000296737,-0.01259,-2.51139,2.5114,0.0148273,1.90075,86.2444,
0.871555,1.03323,0.533754,0,0,0,0.0174182,0.00371946,-2.48645,2.4865,0.0129468,1.89508,86.2617,
0.878499,1.03621,0.537695,0,0,0,0.0198718,0.0415103,-2.49526,2.49585,0.0132186,1.89394,86.2778,
0.878761,1.03073,0.53381,0,0,0,0.017321,-0.0127936,-2.55424,2.55416,0.00966001,1.89394,86.2913,
0.879598,1.03088,0.535263,0,0,0,0.00677599,0.0163077,-2.54496,2.54504,0.0122035,1.89394,86.3087,
0.860509,1.02149,0.533441,0,0,0,0.00203889,0.033069,-2.49796,2.49809,0.00949669,1.88542,86.3225,
0.866427,1.02714,0.533629,0,0,0,0.0116713,0.017779,-2.46281,2.46295,0.0123944,1.88542,86.3443,
0.845395,1.01493,0.529313,0,0,0,0.0144245,-0.0119403,-2.44724,2.44719,0.0122113,1.88542,86.3595,
0.85649,1.01689,0.531734,0,0,0,0.00438975,0.0187732,-2.49716,2.49724,0.0100589,1.87684,86.3738,
0.858297,1.01833,0.532188,0,0,0,0.0150796,0.00448256,-2.49076,2.49081,0.011739,1.87684,86.3922,
0.865094,1.01747,0.533613,0,0,0,0.000526145,0.0189976,-2.54598,2.54601,0.00917578,1.87231,86.4045,
0.855898,1.01385,0.531925,0,0,0,0.00939772,0.00856235,-2.52077,2.52083,0.00971389,1.87231,86.4227,
0.853514,1.01075,0.532134,0,0,0,-0.000835309,0.0273053,-2.5296,2.52965,0.0115943,1.87231,86.4415,
0.854715,1.00907,0.531771,0,0,0,0.00215829,0.0247731,-2.55097,2.55105,0.0186193,1.8614,86.4679,
0.852441,1.00536,0.532859,0,0,0,-0.000817595,0.0436945,-2.57139,2.57151,0.0104041,1.85794,86.4836,
0.852369,1.00553,0.531006,0,0,0,0.00441441,0.0105047,-2.56805,2.56809,0.0143492,1.85682,86.5015,
0.834266,0.994919,0.526781,0,0,0,0.00185319,-0.00417128,-2.54969,2.54969,0.00909424,1.85345,86.5137,
0.834127,0.997934,0.526824,0,0,0,0.00197597,0.000390324,-2.51477,2.51477,0.00943255,1.85345,86.5255,
0.82364,0.9889,0.525223,0,0,0,0.00188398,-0.000710867,-2.53685,2.53685,0.0101182,1.84884,86.5405,
0.839056,0.998943,0.526854,0,0,0,0.00224494,-0.0166601,-2.53482,2.53482,0.0151358,1.84415,86.5632,
0.821869,0.98834,0.527818,0,0,0,0.00332446,0.0365225,-2.53048,2.53065,0.0101216,1.84415,86.5762,
0.830167,0.989336,0.524134,0,0,0,-0.00484688,-0.0300082,-2.58001,2.58015,0.00901723,1.84415,86.5901,
0.835347,0.994039,0.526589,0,0,0,-0.00186273,-0.00839488,-2.55304,2.55305,0.00894666,1.83727,86.6057,
0.838965,0.995283,0.528718,0,0,0,0.00390913,0.00872918,-2.5684,2.56843,0.013145,1.83327,86.629,
0.827426,0.988304,0.527814,0,0,0,-0.00173928,0.0240553,-2.56778,2.5678,0.00880623,1.83327,86.6414,
0.83208,0.991351,0.526888,0,0,0,0.00824534,-0.00867237,-2.56636,2.56633,0.0120552,1.82919,86.6609,
0.831079,0.992131,0.526389,0,0,0,0.00361267,-0.0127236,-2.54661,2.5466,0.0090549,1.82459,86.6744,
0.814302,0.980775,0.526368,0,0,0,0.00325828,0.0201867,-2.55444,2.55451,0.0112071,1.82165,86.6938,
0.811023,0.980012,0.526503,0,0,0,0.0106969,0.0233634,-2.54042,2.5406,0.00940871,1.82165,86.7077,
0.809951,0.978866,0.524368,0,0,0,0.00639976,0.00404414,-2.54177,2.54179,0.00987077,1.8159,86.726,
0.81761,0.981881,0.52242,0,0,0,-0.0020125,-0.0458042,-2.56341,2.56361,0.00955462,1.8159,86.7408,
0.793102,0.970708,0.524292,0,0,0,0.018052,0.0205994,-2.52119,2.52144,0.00828862,1.8159,86.7575,
0.809698,0.980612,0.522906,0,0,0,0.0129426,-0.0280983,-2.51767,2.51756,0.011471,1.8094,86.7771,
0.801203,0.975803,0.520613,0,0,0,0.00754995,-0.0549688,-2.5198,2.51984,0.0146484,1.80663,86.7982,
0.804925,0.982896,0.522654,0,0,0,0.0157903,-0.0477403,-2.4678,2.46764,0.0115647,1.80663,86.813,
0.786387,0.964852,0.523071,0,0,0,0.00715739,0.0106089,-2.53127,2.53132,0.0129907,1.80137,86.8297,
0.788706,0.967509,0.523665,0,0,0,0.00701605,0.00883262,-2.51931,2.51935,0.00992179,1.79491,86.8423,
0.785531,0.969163,0.521369,0,0,0,0.018454,-0.0229068,-2.48464,2.48451,0.0142488,1.79327,86.8658,
0.796234,0.973788,0.526124,0,0,0,0.00831421,0.0211495,-2.50751,2.50764,0.00989676,1.79327,86.8797,
0.794851,0.975267,0.526726,0,0,0,0.0173539,0.0221755,-2.48863,2.48888,0.0140128,1.78683,86.8991,
0.823853,0.987799,0.528731,0,0,0,0.0170447,-0.014927,-2.5657,2.56561,0.00909472,1.78437,86.9121,
0.79662,0.976967,0.526025,0,0,0,0.0117427,0.0105336,-2.48578,2.48586,0.00858951,1.78437,86.9258,
0.780056,0.965448,0.52361,0,0,0,0.0171266,0.00829497,-2.51077,2.51087,0.00818944,1.77918,86.9407,
0.765028,0.956576,0.51833,0,0,0,0.00797142,-0.0349567,-2.5127,2.51266,0.00917244,1.77794,86.9596,
0.759493,0.955758,0.522109,0,0,0,0.0103677,0.0191443,-2.48774,2.48788,0.0274646,1.76786,87.026,
0.75951,0.950241,0.525079,0,0,0,-0.00309946,0.0483303,-2.57022,2.57032,0.0255888,1.75891,87.0627,
0.756457,0.951405,0.526836,0,0,0,-0.00484854,0.0692287,-2.54424,2.54444,0.00875759,1.75533,87.0787,
0.742566,0.946936,0.521762,0,0,0,0.00494108,0.0198416,-2.50226,2.50234,0.0100546,1.75533,87.0912,
0.75392,0.95164,0.523784,0,0,0,-0.000626461,0.0298267,-2.53064,2.5307,0.0094738,1.75043,87.1037,
0.749085,0.95083,0.525409,0,0,0,0.00406522,0.0614447,-2.51057,2.51101,0.0111165,1.75043,87.1181,
0.763999,0.959784,0.524571,0,0,0,-0.00126128,0.0199778,-2.52068,2.5207,0.00948095,1.74618,87.1304,
0.766552,0.9606,0.524398,0,0,0,-0.00440053,0.00992341,-2.53123,2.53121,0.00921226,1.74618,87.1434,
0.757718,0.956074,0.522304,0,0,0,-0.00368934,-0.00617536,-2.51895,2.51896,0.00997233,1.74618,87.1608,
0.750914,0.951135,0.523465,0,0,0,0.00294319,0.0258653,-2.54168,2.54177,0.0114384,1.73577,87.1813,
0.747077,0.949068,0.523675,0,0,0,-0.00662338,0.0397004,-2.54253,2.54252,0.0120625,1.73388,87.1975,
0.734142,0.945803,0.52405,0,0,0,0.00320648,0.0619209,-2.49458,2.495,0.0140297,1.73069,87.2156,
0.736763,0.94527,0.522616,0,0,0,-0.00124534,0.0402545,-2.51701,2.51712,0.00983715,1.72756,87.2278,
0.724251,0.93176,0.520106,0,0,0,-0.0137598,0.0343737,-2.60166,2.60152,0.0100653,1.72756,87.2456,
0.721798,0.932728,0.523389,0,0,0,-0.0111836,0.0661244,-2.58272,2.58267,0.0080142,1.72756,87.2595,
0.728727,0.940197,0.522262,0,0,0,-0.0104674,0.0272213,-2.54655,2.54647,0.0116396,1.71927,87.2815,
0.71684,0.937076,0.520948,0,0,0,-0.00460596,0.031675,-2.51094,2.51095,0.00882745,1.7134,87.2948,
0.725577,0.941684,0.522957,0,0,0,-0.00643021,0.0345124,-2.51767,2.51766,0.00949574,1.71085,87.3113,
0.718739,0.937629,0.520407,0,0,0,-0.00211119,0.00775134,-2.52408,2.52407,0.0102923,1.70823,87.3284,
0.709652,0.933973,0.517412,0,0,0,-0.00144002,-0.0128081,-2.50189,2.50191,0.0115619,1.70823,87.3479,
0.703652,0.926889,0.517824,0,0,0,-0.0092457,0.0126321,-2.55174,2.5517,0.00890732,1.70823,87.3614,
0.694897,0.921344,0.517136,0,0,0,-0.00261036,0.0143003,-2.55314,2.55314,0.0110438,1.69827,87.3821,
0.700807,0.929187,0.51889,0,0,0,0.00578517,0.0144865,-2.51763,2.51769,0.00994968,1.69291,87.3958,
0.70164,0.927953,0.52193,0,0,0,0.00332009,0.0510879,-2.54406,2.54434,0.0145364,1.69224,87.418,
0.69965,0.932562,0.521209,0,0,0,0.0066574,0.0470189,-2.47627,2.47662,0.0130227,1.68543,87.4348,
0.691331,0.92674,0.522881,0,0,0,0.00232095,0.0703163,-2.48842,2.48892,0.00998783,1.68333,87.4476,
0.66671,0.906654,0.517482,0,0,0,-0.0074006,0.0581202,-2.55626,2.5563,0.0154052,1.68057,87.4691,
0.671332,0.907217,0.515801,0,0,0,-0.0215968,0.0289466,-2.58211,2.58189,0.00962853,1.67498,87.483,
0.666792,0.909652,0.514862,0,0,0,-0.00347017,0.00675094,-2.52487,2.52486,0.0196342,1.67162,87.5062,
0.669659,0.90902,0.515786,0,0,0,-0.0104897,0.0200927,-2.55272,2.55266,0.00871801,1.67162,87.5179,
0.673876,0.914069,0.515444,0,0,0,0.000595127,-0.0136182,-2.53087,2.53088,0.00985312,1.67162,87.53,
0.673992,0.915105,0.51833,0,0,0,0.001982,0.015541,-2.52722,2.52725,0.0150282,1.66096,87.553,
0.680262,0.919867,0.523289,0,0,0,-0.00878456,0.0691727,-2.5139,2.51399,0.00957847,1.65819,87.5668,
0.671447,0.913264,0.519634,0,0,0,-0.00837652,0.0196512,-2.54484,2.54479,0.0202358,1.65687,87.5933,
0.66142,0.908955,0.517561,0,0,0,-0.00571978,0.0138796,-2.51824,2.51822,0.0106058,1.65687,87.6073,
0.654913,0.90275,0.51278,0,0,0,-0.00372366,-0.0376275,-2.55277,2.55295,0.0139203,1.64528,87.6245,
0.653902,0.904808,0.510745,0,0,0,-0.0060678,-0.0689521,-2.51868,2.51927,0.00950265,1.64528,87.6373,
0.646094,0.90165,0.516054,0,0,0,-0.00132403,0.0111653,-2.49865,2.49865,0.00932574,1.64162,87.6496,
0.650421,0.900853,0.519971,0,0,0,-0.0109239,0.0510879,-2.54612,2.54605,0.00912714,1.64162,87.6638,
0.646683,0.899231,0.519161,0,0,0,-0.0117787,0.0510595,-2.53447,2.53438,0.0106919,1.64162,87.6811,
0.629165,0.886376,0.520449,0,0,0,-0.0118165,0.0999121,-2.56912,2.56928,0.0143924,1.62923,87.703,
0.629707,0.88714,0.516909,0,0,0,-0.00769923,0.0466494,-2.56811,2.56809,0.0102386,1.62483,87.7175,
0.624829,0.884904,0.518645,0,0,0,-0.00261167,0.075893,-2.56231,2.56264,0.0164373,1.62107,87.7396,
0.628242,0.888747,0.518175,0,0,0,-0.00392168,0.0583382,-2.54027,2.54042,0.0166829,1.61973,87.7614,
0.624736,0.884438,0.513844,0,0,0,-0.0101071,-0.0097618,-2.56286,2.56293,0.0100584,1.61973,87.774,
0.626991,0.888609,0.515569,0,0,0,-0.00754753,0.00372886,-2.53,2.52999,0.00852823,1.61019,87.7845,
0.621355,0.881942,0.515664,0,0,0,-0.0126173,0.0218355,-2.56721,2.56712,0.00836134,1.61019,87.7972,
0.624536,0.88633,0.515401,0,0,0,-0.00705531,-0.00179199,-2.54225,2.54226,0.0101774,1.61019,87.8151,
0.618745,0.88537,0.515872,0,0,0,0.00579661,0.00257884,-2.51679,2.5168,0.00998664,1.59824,87.8326,
0.615668,0.879881,0.515383,0,0,0,-0.00140779,0.00616545,-2.55714,2.55714,0.00918317,1.59824,87.8468,
0.612913,0.881215,0.521032,0,0,0,0.00353006,0.0823828,-2.52087,2.52156,0.0122433,1.59159,87.8681,
0.606844,0.877805,0.520005,0,0,0,-0.00541988,0.0825818,-2.5136,2.51393,0.0149763,1.58771,87.8891,
0.596326,0.8702,0.519101,0,0,0,-0.0100167,0.0853629,-2.53074,2.5309,0.014343,1.58253,87.9075,
0.593854,0.868434,0.517313,0,0,0,-0.00485706,0.0569433,-2.53689,2.53701,0.00896144,1.58253,87.9188,
0.594575,0.87064,0.516702,0,0,0,-0.00276756,0.0396946,-2.51307,2.51315,0.011245,1.57575,87.9339,
0.590962,0.865276,0.515041,0,0,0,-0.0108892,0.0230122,-2.55164,2.55156,0.00974488,1.57575,87.949,
0.587007,0.858508,0.511809,0,0,0,-0.0135167,-0.0171389,-2.60104,2.60118,0.0109797,1.5697,87.9663,
0.591637,0.862909,0.512165,0,0,0,-0.00797497,-0.0303813,-2.58765,2.58784,0.00901055,1.5697,87.9811,
0.586723,0.862417,0.517825,0,0,0,0.00350976,0.0468748,-2.56271,2.56296,0.00935245,1.5697,87.998,
0.602159,0.872692,0.517863,0,0,0,-0.00204452,0.0244454,-2.54888,2.5489,0.0119114,1.55913,88.0186,
0.579143,0.859763,0.515899,0,0,0,-0.000482466,0.0383523,-2.532,2.5321,0.0173318,1.55913,88.0416,
0.569355,0.85519,0.515282,0,0,0,0.00487055,0.0421206,-2.5046,2.50485,0.00918484,1.55081,88.0539,
0.557788,0.843146,0.512985,0,0,0,-0.0125366,0.0413416,-2.55876,2.55864,0.00832391,1.54782,88.0649,
0.553221,0.84849,0.509549,0,0,0,0.00199956,-0.00580063,-2.46162,2.46161,0.022794,1.54323,88.0985,
0.561733,0.846597,0.512543,0,0,0,-0.00572274,0.017568,-2.54262,2.54259,0.0169971,1.53799,88.1194,
0.556012,0.846645,0.511784,0,0,0,0.000517786,0.00939463,-2.50154,2.50155,0.0100131,1.53268,88.1318,
0.552707,0.837434,0.512891,0,0,0,-0.0194885,0.0429172,-2.58844,2.58818,0.00964952,1.52814,88.1448,
0.549255,0.83632,0.511833,0,0,0,-0.0156056,0.0302465,-2.57604,2.57589,0.0095818,1.52741,88.157,
0.547828,0.834503,0.508282,0,0,0,-0.023659,-0.015117,-2.59003,2.59026,0.00908017,1.52741,88.1684,
0.539307,0.827575,0.510924,0,0,0,-0.0201061,0.0289795,-2.6075,2.6073,0.0100925,1.51987,88.1833,
0.544463,0.834892,0.510465,0,0,0,-0.00601308,-0.0067101,-2.55992,2.55994,0.00855494,1.51987,88.1989,
0.543334,0.832937,0.508789,0,0,0,-0.00372846,-0.0268017,-2.56903,2.56913,0.0114641,1.51524,88.2175,
0.538075,0.830626,0.51246,0,0,0,-0.00456576,0.026312,-2.55272,2.55271,0.0133326,1.50933,88.238,
0.536378,0.828809,0.511391,0,0,0,-0.0114785,0.0196733,-2.56028,2.56021,0.0128899,1.50562,88.2568,
0.53711,0.829569,0.513493,0,0,0,-0.00753547,0.0428437,-2.55786,2.55784,0.0129321,1.5026,88.2725,
0.535777,0.828458,0.511409,0,0,0,-0.0155535,0.0237427,-2.5622,2.56208,0.0138309,1.49443,88.292,
0.530572,0.827618,0.51145,0,0,0,-0.0035025,0.0178912,-2.53155,2.53155,0.0157554,1.49065,88.3116,
0.521042,0.821994,0.511486,0,0,0,0.00214503,0.0376537,-2.52912,2.52928,0.00940657,1.49065,88.3232,
0.517986,0.817426,0.510099,0,0,0,-0.000104106,0.0189121,-2.56108,2.5611,0.00863433,1.49065,88.3358,
0.51209,0.816032,0.507705,0,0,0,-0.0111475,-0.00107529,-2.52096,2.52098,0.0113499,1.48101,88.3529,
0.512886,0.811464,0.505453,0,0,0,-0.0201559,-0.0286376,-2.57773,2.57811,0.0159097,1.47724,88.376,
0.511987,0.812464,0.509347,0,0,0,-0.0199485,0.022054,-2.56038,2.56023,0.0167203,1.47356,88.3967,
0.506889,0.807034,0.510343,0,0,0,-0.0187516,0.0356236,-2.58609,2.58588,0.00949502,1.46977,88.4089,
0.504271,0.805609,0.510158,0,0,0,-0.0168534,0.0353957,-2.58082,2.58063,0.00822759,1.46773,88.4192,
0.506338,0.808647,0.506334,0,0,0,-0.0161354,-0.0243645,-2.55537,2.55563,0.00897813,1.46337,88.4341,
0.504451,0.803435,0.506785,0,0,0,-0.0235721,-0.00754311,-2.6028,2.60293,0.0164127,1.45962,88.4592,
0.505986,0.806723,0.509273,0,0,0,-0.0156228,0.00727903,-2.57994,2.57991,0.00926495,1.45962,88.472,
0.498849,0.801863,0.51066,0,0,0,-0.018363,0.0432758,-2.57453,2.5743,0.0126185,1.45456,88.4875,
0.491788,0.800424,0.508465,0,0,0,-0.00910923,0.0232156,-2.53685,2.5368,0.0148671,1.45004,88.51,
0.486293,0.795658,0.509212,0,0,0,-0.00824788,0.0410866,-2.55227,2.55223,0.00939035,1.44575,88.5226,
0.487454,0.797847,0.507427,0,0,0,-0.00490898,0.00260988,-2.53742,2.53742,0.00887394,1.44575,88.5357,
0.476321,0.791631,0.505428,0,0,0,-0.00578009,-0.00623314,-2.52171,2.52173,0.0160203,1.43923,88.56,
0.475037,0.790176,0.506948,0,0,0,-0.00769535,0.0222023,-2.52304,2.523,0.00803757,1.43483,88.5708,
0.472392,0.787937,0.506952,0,0,0,-0.00941736,0.0264441,-2.52682,2.52675,0.00890875,1.43483,88.5847,
0.470629,0.786249,0.506887,0,0,0,-0.0101557,0.029262,-2.5318,2.53172,0.0188365,1.43483,88.613,
0.466357,0.780695,0.506362,0,0,0,-0.016054,0.0290994,-2.55495,2.5548,0.00859523,1.43483,88.6237,
0.463628,0.780838,0.503778,0,0,0,-0.00912566,-0.0151216,-2.53398,2.53407,0.00915074,1.42108,88.6351,
0.463894,0.779621,0.505831,0,0,0,-0.0169355,0.0155087,-2.54623,2.54614,0.0131574,1.41673,88.6581,
0.461702,0.776489,0.503479,0,0,0,-0.0231707,-0.0079738,-2.56008,2.56022,0.0110116,1.41184,88.6725,
0.449268,0.767283,0.500896,0,0,0,-0.0281561,-0.00822595,-2.56299,2.56317,0.0115471,1.41184,88.6869,
0.442417,0.767186,0.504234,0,0,0,-0.0131902,0.0380071,-2.50816,2.50804,0.0145543,1.40752,88.7087,
0.441907,0.765056,0.50513,0,0,0,-0.0100349,0.047763,-2.52788,2.52783,0.0106177,1.40306,88.7222,
0.437616,0.760681,0.505458,0,0,0,-0.0159477,0.0725892,-2.54632,2.54616,0.0113306,1.39817,88.737,
0.437869,0.759942,0.504763,0,0,0,-0.0128255,0.0509481,-2.55525,2.55513,0.013063,1.39606,88.7592,
0.441227,0.757739,0.503181,0,0,0,-0.0152789,0.0127502,-2.6051,2.60503,0.0115752,1.39107,88.774,
0.432599,0.753987,0.500783,0,0,0,-0.0138506,-0.00582531,-2.56957,2.56963,0.00861764,1.38814,88.7855,
0.430872,0.752608,0.500338,0,0,0,-0.0150934,-0.00554427,-2.56839,2.56845,0.00994921,1.38687,88.8037,
0.4346,0.757431,0.502861,0,0,0,-0.00518561,0.0110279,-2.53157,2.53155,0.021317,1.37697,88.8354,
0.4375,0.759766,0.503495,0,0,0,0.00138432,0.00991702,-2.52036,2.52037,0.00811911,1.37697,88.8455,
0.425426,0.754256,0.504212,0,0,0,0.00549122,0.0422515,-2.48182,2.48209,0.00827098,1.37697,88.856,
0.424722,0.750982,0.503301,0,0,0,4.60304e-05,0.0286389,-2.51626,2.51633,0.00763869,1.37697,88.8672,
0.416093,0.745172,0.501583,0,0,0,-0.00652293,0.0297081,-2.51209,2.51207,0.011884,1.37697,88.8918,
0.423718,0.744156,0.501206,0,0,0,-0.0177125,0.00876049,-2.57166,2.57162,0.0100636,1.36212,88.9049,
0.430817,0.751599,0.4982,0,0,0,-0.0191992,-0.0417109,-2.52412,2.52469,0.0102386,1.35865,88.9226,
0.412547,0.734179,0.502604,0,0,0,-0.0101385,0.0419779,-2.58158,2.5815,0.00862885,1.35865,88.937,
0.414068,0.737319,0.503217,0,0,0,-0.00110576,0.0347413,-2.54389,2.54396,0.011749,1.35513,88.958,
0.410681,0.735403,0.502825,0,0,0,-0.0033057,0.0375757,-2.537,2.53705,0.0135949,1.34954,88.9765,
0.406214,0.73088,0.501081,0,0,0,-0.0138498,0.0254166,-2.54701,2.54689,0.0103619,1.3467,88.9905,
0.402494,0.730095,0.501789,0,0,0,-0.00316892,0.0324557,-2.5281,2.52814,0.00895262,1.34334,89.0045,
0.391814,0.714566,0.498967,0,0,0,-0.0231971,0.0322691,-2.61371,2.61344,0.0254769,1.33086,89.0679,
0.400047,0.723083,0.502839,0,0,0,-0.0122212,0.0431562,-2.55213,2.55202,0.00968003,1.32601,89.0921,
0.390375,0.719062,0.503687,0,0,0,-0.00819888,0.0737366,-2.5187,2.51884,0.00720119,1.32601,89.1015,
0.387008,0.713639,0.499356,0,0,0,-0.0124073,0.020004,-2.5517,2.55162,0.00776958,1.32601,89.1114,
0.390795,0.714234,0.500668,0,0,0,-0.0172094,0.0319944,-2.56186,2.56169,0.00732803,1.31904,89.1219,
0.384274,0.711626,0.499175,0,0,0,-0.00868401,0.0292312,-2.53562,2.53556,0.0212216,1.31163,89.1529,
0.380387,0.7071,0.498815,0,0,0,-0.00714699,0.0267859,-2.55191,2.55188,0.0122197,1.30894,89.1691,
0.377507,0.702596,0.495661,0,0,0,-0.0159165,-0.00963021,-2.57486,2.57497,0.00876117,1.30759,89.1803,
0.374765,0.696261,0.496371,0,0,0,-0.0170214,0.00349158,-2.61981,2.6198,0.00799394,1.30553,89.19,
0.37129,0.698845,0.496785,0,0,0,-0.00265419,0.00989245,-2.54865,2.54864,0.00935936,1.30553,89.2063,
0.374301,0.700663,0.494219,0,0,0,-0.0029966,-0.034126,-2.54125,2.54139,0.00856662,1.29873,89.2217,
0.368003,0.695126,0.496532,0,0,0,-0.00364234,0.00651311,-2.55579,2.55578,0.0098598,1.29408,89.2391,
0.370989,0.693721,0.497374,0,0,0,-0.010402,0.0121749,-2.57902,2.57898,0.0148485,1.29408,89.2616,
0.368819,0.690413,0.497482,0,0,0,-0.0178619,0.0286652,-2.58548,2.58531,0.0104179,1.29408,89.2762,
0.366053,0.688933,0.500421,0,0,0,-0.0141209,0.0670325,-2.57648,2.57635,0.0158069,1.28284,89.2979,
0.353674,0.686041,0.499321,0,0,0,0.00131592,0.0643135,-2.51258,2.51296,0.0077188,1.28091,89.3082,
0.351952,0.681723,0.497204,0,0,0,-0.00998505,0.0442669,-2.54214,2.54208,0.00903511,1.28091,89.3231,
0.355258,0.678484,0.497036,0,0,0,-0.0201881,0.0378328,-2.59193,2.59168,0.00995517,1.27561,89.3407,
0.35008,0.679653,0.496059,0,0,0,-0.00821089,0.0280058,-2.53781,2.53776,0.00852227,1.27102,89.3563,
0.348132,0.680841,0.495823,0,0,0,-0.00355544,0.0204022,-2.49359,2.49359,0.00882626,1.26647,89.3724,
0.344766,0.669143,0.494163,0,0,0,-0.0237112,0.0100611,-2.60518,2.6051,0.0109267,1.2658,89.3919,
