0212_led.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
0.94822,-1.38544,0.70338,1.05847,-1.02604,0.657058,-0.220106,0.295814,0.711853,0.826396,0.00943542,1.33304,56.009,
0.983744,-1.37317,0.713309,1.08781,-1.00272,0.657503,-0.21663,0.318071,0.757594,0.87564,0.012665,1.3332,56.0311,
0.994277,-1.35634,0.709935,1.11679,-0.979367,0.656906,-0.227501,0.284463,0.74371,0.852895,0.0108213,1.33379,56.046,
1.04868,-1.31346,0.706976,1.14554,-0.956056,0.655833,-0.234216,0.325046,0.748802,0.877624,0.017772,1.33393,56.0691,
1.0591,-1.33072,0.709393,1.17417,-0.932436,0.655117,-0.2144,0.300786,0.809204,0.914115,0.0135176,1.33291,56.0854,
1.09719,-1.30384,0.703524,1.1974,-0.911162,0.655246,-0.216088,0.28892,0.817906,0.917923,0.0104136,1.33263,56.0994,
1.12421,-1.27856,0.711784,1.22791,-0.881672,0.655574,-0.219774,0.326765,0.830538,0.94611,0.00971532,1.33271,56.1124,
1.12881,-1.2547,0.707157,1.25016,-0.859942,0.655105,-0.232034,0.337415,0.787907,0.917038,0.0163035,1.33271,56.1356,
1.19072,-1.20156,0.706784,1.2763,-0.834117,0.654449,-0.231774,0.323441,0.817219,0.937083,0.00961351,1.33269,56.1495,
1.20861,-1.19665,0.706226,1.2763,-0.834117,0.654449,-0.22646,0.325964,0.857152,0.972299,0.00964379,1.33278,56.1627,
1.23674,-1.19049,0.706745,1.29417,-0.81526,0.654545,-0.225785,0.297263,0.89624,0.996481,0.0155828,1.33299,56.1849,
1.2856,-1.15915,0.709344,1.32606,-0.779518,0.655611,-0.209789,0.29664,0.951552,1.04225,0.0190353,1.33283,56.2081,
1.30244,-1.14278,0.711349,1.35315,-0.746968,0.656096,-0.21501,0.332087,0.96206,1.06684,0.0106328,1.33338,56.2217,
1.32146,-1.09585,0.702508,1.37635,-0.718143,0.65615,-0.235288,0.357341,0.902045,1.02932,0.010818,1.3341,56.2359,
1.33192,-1.08735,0.697338,1.37635,-0.718143,0.65615,-0.230006,0.313803,0.923392,1.02927,0.00924134,1.3341,56.247,
1.35916,-1.10081,0.711638,1.39905,-0.689034,0.656033,-0.219214,0.291231,0.983818,1.0735,0.00956702,1.33336,56.2609,
1.39257,-1.05993,0.708273,1.42112,-0.659259,0.655839,-0.220566,0.295355,1.01806,1.10744,0.0096848,1.33377,56.2802,
1.42204,-1.0345,0.713108,1.4392,-0.633574,0.655426,-0.223551,0.337145,1.04931,1.15243,0.014847,1.33422,56.3029,
1.44861,-0.960169,0.697138,1.46342,-0.598707,0.655687,-0.237396,0.278138,0.981532,1.07272,0.0124485,1.33532,56.3197,
1.4728,-0.98028,0.714695,1.48368,-0.56769,0.655463,-0.226999,0.32802,1.06389,1.16385,0.0212059,1.33568,56.3451,
1.49063,-0.953974,0.713884,1.50331,-0.536209,0.655989,-0.225219,0.319646,1.09253,1.18715,0.00893712,1.33668,56.3561,
1.49878,-0.952149,0.709352,1.50331,-0.536209,0.655989,-0.219739,0.317074,1.09447,1.18637,0.00945592,1.33635,56.3686,
1.53152,-0.906506,0.701912,1.51941,-0.50896,0.656161,-0.225477,0.273805,1.11419,1.19268,0.0102394,1.33599,56.3816,
1.5413,-0.884881,0.702719,1.53738,-0.476893,0.656437,-0.225165,0.32475,1.09044,1.18694,0.00821257,1.3357,56.3942,
1.56702,-0.858517,0.709169,1.55461,-0.444085,0.656737,-0.207782,0.338903,1.16764,1.25894,0.00845504,1.3361,56.4111,
1.60747,-0.801488,0.708354,1.57429,-0.406798,0.657127,-0.219394,0.35931,1.18446,1.28527,0.0133748,1.33752,56.4388,
1.61723,-0.760998,0.696155,1.5881,-0.378716,0.657135,-0.231624,0.299944,1.14031,1.22757,0.0124066,1.33801,56.4548,
1.64577,-0.745789,0.701029,1.60307,-0.345474,0.657362,-0.217936,0.312699,1.20052,1.28459,0.0138009,1.3389,56.4722,
1.65669,-0.732124,0.70218,1.60307,-0.345474,0.657362,-0.226114,0.317849,1.18605,1.27496,0.00946665,1.33898,56.4849,
1.6767,-0.716302,0.704151,1.61997,-0.306219,0.657433,-0.214318,0.316193,1.24865,1.33038,0.00936627,1.33803,56.4974,
1.69218,-0.706064,0.709241,1.63225,-0.276962,0.65692,-0.205595,0.311274,1.28707,1.36311,0.00925398,1.33837,56.5129,
1.709,-0.648121,0.708149,1.64835,-0.237525,0.656609,-0.216318,0.34127,1.2614,1.3509,0.0130341,1.33889,56.5335,
1.73778,-0.603609,0.705476,1.65864,-0.208441,0.656717,-0.212438,0.340544,1.30205,1.38812,0.0193834,1.33971,56.558,
1.75515,-0.602291,0.709435,1.67044,-0.1735,0.657192,-0.204164,0.338443,1.33928,1.42059,0.0110593,1.3404,56.5721,
1.76344,-0.579685,0.711972,1.67044,-0.1735,0.657192,-0.215577,0.334842,1.33192,1.41572,0.00946736,1.34077,56.5845,
1.76715,-0.546675,0.705996,1.68281,-0.132998,0.657,-0.215325,0.356827,1.32514,1.41597,0.00830436,1.34135,56.5961,
1.78676,-0.490324,0.697463,1.69125,-0.102849,0.656879,-0.212852,0.356612,1.32565,1.41565,0.00889277,1.34088,56.6133,
1.79796,-0.442581,0.691227,1.70158,-0.0617442,0.657135,-0.222801,0.342065,1.31579,1.40468,0.0156562,1.34071,56.636,
1.82611,-0.438009,0.700461,1.70158,-0.0617442,0.657135,-0.211294,0.308982,1.38922,1.46192,0.0114779,1.34031,56.6506,
1.83037,-0.391766,0.701997,1.70984,-0.0258474,0.657689,-0.207108,0.371248,1.3924,1.48189,0.0116487,1.34023,56.6657,
1.84529,-0.34847,0.702534,1.71777,0.00986711,0.657698,-0.219219,0.362131,1.39478,1.4849,0.00990272,1.34154,56.6807,
1.86649,-0.332427,0.700895,1.72397,0.0404711,0.657829,-0.222743,0.321569,1.44278,1.51993,0.0124273,1.34294,56.7026,
1.8759,-0.280604,0.69992,1.73129,0.0819593,0.657984,-0.218767,0.305153,1.45778,1.52882,0.0133047,1.34281,56.7189,
1.87484,-0.264451,0.693636,1.73679,0.118514,0.658264,-0.23649,0.375327,1.42867,1.5263,0.0106795,1.34297,56.7324,
1.89883,-0.22442,0.693319,1.74163,0.155107,0.658504,-0.225409,0.298147,1.48362,1.55361,0.013557,1.34257,56.7536,
1.91259,-0.230271,0.704099,1.74163,0.155107,0.658504,-0.216812,0.337461,1.51853,1.59545,0.00875592,1.34263,56.7646,
1.92656,-0.18906,0.705497,1.74552,0.191436,0.658178,-0.210568,0.317236,1.56044,1.62888,0.00896931,1.34254,56.7794,
1.92339,-0.102022,0.693196,1.75178,0.258885,0.658104,-0.243239,0.314396,1.51339,1.59136,0.0243766,1.34215,56.8171,
1.93962,-0.0677292,0.692705,1.7534,0.300334,0.658495,-0.244829,0.335231,1.56411,1.64625,0.015044,1.3423,56.8357,
1.96302,-0.0425518,0.700978,1.7534,0.300334,0.658495,-0.218583,0.324586,1.60572,1.67652,0.0094099,1.34316,56.8481,
1.9538,-0.00148545,0.695113,1.75415,0.336625,0.658596,-0.225382,0.282626,1.58202,1.64487,0.00896692,1.34329,56.8596,
1.97663,-0.0210042,0.70939,1.75428,0.372936,0.658035,-0.226704,0.4124,1.63725,1.73286,0.0101259,1.34371,56.8728,
1.96837,0.0281736,0.700631,1.75428,0.372936,0.658035,-0.231784,0.351493,1.63719,1.71733,0.0093112,1.34397,56.8846,
1.97861,0.0611979,0.699646,1.75359,0.40939,0.657587,-0.248217,0.276909,1.65675,1.7215,0.0100746,1.34434,56.9019,
1.97501,0.103422,0.691368,1.75231,0.440403,0.65765,-0.247316,0.298916,1.63668,1.70728,0.00904751,1.34363,56.9169,
1.9791,0.153,0.692866,1.74992,0.476892,0.658382,-0.223898,0.333141,1.66106,1.7335,0.00927973,1.34374,56.9337,
1.98774,0.186987,0.696807,1.74654,0.51304,0.658725,-0.236035,0.319153,1.68015,1.75152,0.0140736,1.34449,56.9528,
2.00497,0.202591,0.702404,1.74215,0.554698,0.659249,-0.245008,0.32357,1.73697,1.80985,0.0140128,1.34458,56.9723,
2.00333,0.238591,0.699223,1.74215,0.554698,0.659249,-0.230691,0.330061,1.72426,1.79553,0.00932455,1.34514,56.9845,
2.00781,0.302621,0.702371,1.73213,0.627125,0.659353,-0.147174,0.366435,1.97966,2.03149,0.0209959,1.34454,57.0121,
2.01108,0.313912,0.702647,1.73213,0.627125,0.659353,-0.244615,0.328494,1.78107,1.85362,0.0115471,1.34515,57.0258,
2.00714,0.341522,0.698644,1.72614,0.663427,0.659577,-0.256504,0.304495,1.77128,1.84126,0.00961852,1.34515,57.0384,
2.0123,0.337843,0.69996,1.71806,0.697759,0.660099,-0.256191,0.310567,1.76661,1.83814,0.0108349,1.34515,57.0521,
1.99382,0.433819,0.696862,1.71806,0.697759,0.660099,-0.249752,0.334786,1.80111,1.87585,0.00926852,1.34409,57.0663,
2.00022,0.451628,0.699538,1.71037,0.733359,0.660408,-0.251764,0.322529,1.82265,1.89422,0.0105631,1.34543,57.0846,
2.00207,0.49914,0.700153,1.70568,0.752558,0.66051,-0.242259,0.37229,1.84486,1.92546,0.0151765,1.34568,57.107,
2.00908,0.532684,0.70235,1.69322,0.80376,0.660911,-0.256306,0.328461,1.87931,1.95165,0.0167818,1.34463,57.1265,
2.00379,0.569753,0.695126,1.68472,0.834011,0.661856,-0.273094,0.290852,1.88247,1.94991,0.00964928,1.34412,57.1386,
1.99097,0.606105,0.698112,1.67274,0.873855,0.661638,-0.252209,0.315786,1.87379,1.94231,0.00957322,1.34385,57.1521,
1.99314,0.661955,0.706186,1.66231,0.90885,0.661809,-0.245946,0.343859,1.94422,2.0156,0.0174932,1.34368,57.1774,
1.98489,0.686261,0.696943,1.66231,0.90885,0.661809,-0.244919,0.299166,1.93208,1.99351,0.00945687,1.34346,57.1891,
1.98764,0.705264,0.704456,1.65267,0.938239,0.662065,-0.240291,0.342092,1.95993,2.02905,0.00999975,1.34322,57.2029,
1.97204,0.755394,0.6928,1.64053,0.97235,0.662707,-0.245399,0.281326,1.9503,2.00755,0.0120924,1.34224,57.2204,
1.99903,0.752718,0.709,1.62565,1.01123,0.662993,-0.228712,0.351826,2.03529,2.10156,0.00865936,1.34216,57.2337,
1.96378,0.811883,0.701491,1.62565,1.01123,0.662993,-0.249118,0.292794,1.99931,2.0586,0.00900865,1.34183,57.2488,
1.94901,0.870476,0.704049,1.59833,1.07849,0.662532,-0.247809,0.29882,2.03126,2.09074,0.0178797,1.34131,57.2778,
1.95114,0.8821,0.70248,1.58343,1.11167,0.663207,-0.253972,0.320798,2.04078,2.1061,0.00948572,1.34158,57.2907,
1.93305,0.920349,0.701598,1.58343,1.11167,0.663207,-0.261236,0.336219,2.03832,2.10884,0.0107005,1.34174,57.3044,
1.93624,0.943421,0.700263,1.56976,1.1391,0.663504,-0.248671,0.305926,2.08158,2.14148,0.00999808,1.34064,57.3197,
1.93611,0.977203,0.711497,1.55043,1.17593,0.663845,-0.254094,0.341585,2.12274,2.19032,0.013525,1.341,57.3394,
1.91402,0.992381,0.694107,1.53316,1.20794,0.664231,-0.262065,0.29429,2.08972,2.14991,0.0129359,1.341,57.3551,
1.87738,1.0684,0.695238,1.51747,1.23436,0.664402,-0.26856,0.304595,2.09824,2.16182,0.0113623,1.34054,57.3706,
1.88723,1.07412,0.703083,1.51747,1.23436,0.664402,-0.255336,0.322782,2.14857,2.21174,0.00873995,1.34058,57.3829,
1.87422,1.11188,0.699973,1.49863,1.26552,0.66506,-0.258631,0.281089,2.15648,2.21166,0.0102515,1.34003,57.4014,
1.86073,1.1552,0.705147,1.49636,1.26852,0.66506,-0.26116,0.302035,2.16842,2.22809,0.0125258,1.34068,57.423,
1.84658,1.20345,0.708661,1.45985,1.32661,0.665888,-0.255028,0.325704,2.2167,2.27864,0.0196002,1.34171,57.4486,
1.81127,1.23583,0.703448,1.43916,1.35662,0.666277,-0.267401,0.334104,2.19228,2.25939,0.0125573,1.34182,57.4635,
1.8121,1.25119,0.702846,1.41466,1.39095,0.666335,-0.254669,0.388274,2.2178,2.29273,0.00847769,1.34235,57.4738,
1.80115,1.27573,0.70266,1.41466,1.39095,0.666335,-0.237643,0.338933,2.2356,2.29586,0.0100973,1.34211,57.4865,
1.81852,1.30039,0.708756,1.39273,1.42007,0.665784,-0.240043,0.353948,2.2887,2.35106,0.0108953,1.3417,57.5037,
1.77135,1.34596,0.704931,1.37341,1.44501,0.665897,-0.226728,0.326337,2.28011,2.33456,0.0114334,1.34146,57.5212,
1.77172,1.37476,0.708814,1.34679,1.47793,0.665653,-0.240358,0.355355,2.32475,2.3865,0.0150251,1.34033,57.5426,
1.75556,1.39526,0.706879,1.32314,1.50559,0.665478,-0.242686,0.352912,2.32046,2.38237,0.00933719,1.34036,57.5551,
1.73299,1.429,0.70979,1.29899,1.53306,0.666452,-0.241883,0.349223,2.34217,2.40263,0.0140216,1.34018,57.5742,
1.68092,1.47602,0.693465,1.29899,1.53306,0.666452,-0.245887,0.300363,2.33343,2.38585,0.0103998,1.34032,57.5875,
1.68996,1.48525,0.699158,1.27427,1.55972,0.666591,-0.244923,0.322772,2.3562,2.41203,0.0103607,1.34002,57.6039,
1.65552,1.53869,0.699138,1.24881,1.58594,0.666991,-0.253691,0.290105,2.3882,2.43912,0.0163956,1.33861,57.628,
1.64683,1.55638,0.70237,1.22671,1.60791,0.667111,-0.255542,0.300752,2.4236,2.47604,0.0139143,1.33712,57.6452,
1.62785,1.57147,0.696073,1.20459,1.62968,0.66734,-0.274607,0.300051,2.39964,2.45623,0.00986958,1.33671,57.6584,
1.60169,1.61522,0.703448,1.17427,1.65846,0.668147,-0.267807,0.35772,2.42438,2.49005,0.00907397,1.33586,57.6694,
1.61054,1.64045,0.712144,1.17427,1.65846,0.668147,-0.260649,0.350909,2.49439,2.55536,0.0130556,1.33529,57.691,
1.55231,1.67947,0.701443,1.13632,1.69184,0.668334,-0.27099,0.312594,2.48291,2.53922,0.0161021,1.33495,57.71,
1.53489,1.70137,0.703033,1.13632,1.69184,0.668334,-0.268838,0.320816,2.49667,2.55374,0.0109694,1.33455,57.7237,
1.53852,1.7166,0.703827,1.10463,1.71967,0.668516,-0.26248,0.331225,2.54563,2.60216,0.0118573,1.33478,57.7399,
1.48389,1.74149,0.694208,1.0765,1.74301,0.667871,-0.278912,0.284038,2.51082,2.5628,0.00982141,1.33331,57.7539,
1.46921,1.77522,0.700424,1.03045,1.77911,0.667494,-0.273862,0.3291,2.5601,2.61819,0.0132902,1.3325,57.7744,
1.40565,1.80976,0.68765,1.03045,1.77911,0.667494,-0.277716,0.29126,2.52071,2.57357,0.0104697,1.33123,57.7892,
1.42133,1.8411,0.71146,0.989109,1.80929,0.66721,-0.255579,0.3209,2.6168,2.66857,0.0183885,1.33255,57.8147,
1.3666,1.866,0.705605,0.989109,1.80929,0.66721,-0.270007,0.315529,2.60887,2.66265,0.010083,1.33239,57.8276,
1.37045,1.87899,0.705416,0.941336,1.84239,0.66702,-0.268482,0.294033,2.63009,2.67944,0.00969338,1.33213,57.8399,
1.3591,1.89391,0.702358,0.910317,1.86181,0.66726,-0.254588,0.301362,2.65433,2.70192,0.0112541,1.3319,57.8573,
1.25167,1.92761,0.677967,0.883505,1.87786,0.667668,-0.274629,0.256378,2.60629,2.65078,0.0144029,1.3314,57.8762,
1.25275,1.96187,0.698349,0.851633,1.8959,0.667564,-0.252542,0.296042,2.66918,2.71526,0.0181515,1.32929,57.8976,
1.23208,1.97477,0.698379,0.851633,1.8959,0.667564,-0.260731,0.300684,2.67097,2.7192,0.0100069,1.32909,57.9109,
1.21511,1.99237,0.70257,0.819798,1.91378,0.667397,-0.260034,0.320351,2.70518,2.75577,0.0109231,1.32901,57.9243,
1.17421,2.01599,0.696419,0.787942,1.93093,0.667284,-0.257283,0.29324,2.71519,2.76075,0.0099237,1.32869,57.9388,
1.16927,2.03689,0.703254,0.755388,1.94714,0.667685,-0.238481,0.36144,2.74392,2.79593,0.0138521,1.32885,57.9601,
1.1463,2.03267,0.696142,0.717454,1.96475,0.667664,-0.2586,0.286613,2.71338,2.75816,0.0135972,1.32885,57.9772,
1.08836,2.0718,0.693058,0.683968,1.97949,0.666876,-0.267558,0.303056,2.75285,2.801,0.0118289,1.3275,57.994,
1.06348,2.09704,0.704558,0.660461,1.98966,0.666641,-0.271622,0.294617,2.79409,2.84074,0.0163722,1.32605,58.0142,
1.03587,2.11573,0.701388,0.626699,2.00375,0.66643,-0.262669,0.305503,2.81714,2.86351,0.0143824,1.32584,58.0321,
0.978312,2.1253,0.689919,0.626699,2.00375,0.66643,-0.263584,0.272764,2.7978,2.83966,0.00996971,1.32537,58.0451,
0.957223,2.14344,0.701811,0.582651,2.02023,0.666672,-0.257029,0.300163,2.82462,2.86907,0.010602,1.32547,58.0582,
0.941079,2.15665,0.700657,0.548358,2.03213,0.666759,-0.264965,0.291241,2.85157,2.89546,0.0101085,1.32543,58.0724,
0.915334,2.17449,0.698855,0.513792,2.0434,0.666494,-0.257671,0.299921,2.86866,2.91232,0.0103486,1.32525,58.0908,
0.858073,2.1893,0.698971,0.513792,2.0434,0.666494,-0.260516,0.314292,2.87386,2.92002,0.0112727,1.32455,58.1088,
0.835914,2.19601,0.69564,0.484012,2.05202,0.666327,-0.267349,0.292134,2.88089,2.92473,0.0121713,1.32446,58.1248,
0.821319,2.21992,0.705864,0.443685,2.063,0.665577,-0.256032,0.300225,2.94504,2.987,0.0140514,1.32399,58.1453,
0.787118,2.23918,0.708049,0.408338,2.07195,0.66527,-0.25409,0.305736,2.97423,3.01607,0.0125015,1.32442,58.1613,
0.74542,2.26141,0.713049,0.37812,2.07878,0.66529,-0.230336,0.321956,3.02506,3.06415,0.0153384,1.32465,58.1806,
0.690572,2.25393,0.700667,0.342345,2.08604,0.665282,-0.255957,0.307233,2.96057,3.0032,0.00892615,1.32527,58.1921,
0.650012,2.26617,0.701697,0.342345,2.08604,0.665282,-0.257838,0.308185,2.98419,3.02678,0.00962543,1.32537,58.2072,
0.631878,2.28836,0.703436,0.264526,2.09986,0.66469,-0.245841,0.275169,3.04953,3.08471,0.0180759,1.32526,58.2334,
0.581864,2.28974,0.699022,0.233576,2.10428,0.664269,-0.247442,0.281634,3.02151,3.05823,0.0146382,1.32505,58.2528,
0.578984,2.30764,0.706436,0.233576,2.10428,0.664269,-0.23847,0.279814,3.06795,3.10235,0.0112317,1.32465,58.2673,
0.562996,2.29965,0.70553,0.191681,2.10976,0.663509,-0.253038,0.321404,3.04301,3.08542,0.0100796,1.32465,58.2801,
0.499909,2.31434,0.705437,0.160649,2.11315,0.663294,-0.24668,0.31115,3.09307,3.13214,0.0116041,1.32391,58.2937,
0.470498,2.3233,0.71138,0.160649,2.11315,0.663294,-0.248583,0.320096,3.09649,3.13692,0.00963449,1.32428,58.3079,
0.449897,2.32872,0.704069,0.119028,2.11673,0.662968,-0.243382,0.295847,3.11851,3.12848,0.00984788,1.32406,58.3244,
0.415204,2.34263,0.708469,0.115257,2.11659,0.662968,-0.23345,0.297303,3.13126,3.11725,0.0122905,1.32402,58.3427,
0.388863,2.35639,0.709579,0.0460907,2.12005,0.662618,-0.233966,0.294267,-3.07438,3.04133,0.0152767,1.32297,58.3639,
0.286719,2.3407,0.696361,-0.0217518,2.12152,0.661116,-0.239719,0.320876,-3.12986,3.09189,0.020788,1.32199,58.3894,
0.2797,2.35202,0.706571,-0.0217518,2.12152,0.661116,-0.240096,0.310628,-3.09374,3.05759,0.00961304,1.32232,58.4017,
0.272712,2.36312,0.706491,-0.0582172,2.12128,0.660953,-0.237824,0.294044,-3.06324,3.02987,0.00851154,1.32249,58.4123,
0.222792,2.35126,0.700456,-0.0582172,2.12128,0.660953,-0.244463,0.280448,-3.085,3.05188,0.00959897,1.32278,58.4265,
0.201454,2.36734,0.709055,-0.094551,2.11977,0.660963,-0.227204,0.317156,-3.01656,2.98311,0.00864363,1.32321,58.4388,
0.181741,2.36866,0.713783,-0.131157,2.11768,0.660471,-0.224634,0.318479,-3.01266,2.97954,0.00847697,1.32321,58.4563,
0.128631,2.36277,0.702926,-0.173559,2.11432,0.659535,-0.22809,0.314604,-3.02657,2.99306,0.0103707,1.32349,58.4759,
0.0868157,2.362,0.705025,-0.210162,2.11026,0.65877,-0.234877,0.306896,-2.99743,2.96427,0.0100424,1.32295,58.4906,
0.0277762,2.3635,0.698144,-0.246497,2.10551,0.658425,-0.236575,0.317161,-2.96754,2.93363,0.024961,1.32706,58.5273,
-0.0107314,2.36758,0.712846,-0.282672,2.09993,0.658452,-0.220826,0.32773,-2.93396,2.90203,0.0094974,1.32264,58.5391,
-0.0646847,2.3375,0.699509,-0.318409,2.09346,0.658128,-0.242824,0.303018,-2.9961,2.96225,0.00927973,1.3228,58.5506,
-0.0780052,2.3384,0.700931,-0.318409,2.09346,0.658128,-0.233443,0.349114,-2.96637,2.92973,0.00936198,1.32333,58.5628,
-0.0598402,2.36974,0.713705,-0.353901,2.08643,0.657803,-0.216798,0.330076,-2.8957,2.86491,0.00979829,1.32403,58.5767,
-0.120122,2.35444,0.698786,-0.389682,2.07803,0.658,-0.22464,0.304194,-2.89601,2.86641,0.0134747,1.32329,58.5967,
-0.131625,2.37458,0.710323,-0.419927,2.07033,0.657989,-0.211496,0.290105,-2.83817,2.81253,0.0125661,1.32324,58.615,
-0.194302,2.35268,0.707402,-0.439655,2.06502,0.657839,-0.214189,0.316198,-2.83983,2.81165,0.0145776,1.32304,58.6335,
-0.213647,2.36555,0.719221,-0.496081,2.05011,0.656327,-0.209784,0.344548,-2.78732,2.75862,0.0122974,1.32292,58.6515,
-0.277324,2.3394,0.708151,-0.531445,2.03985,0.656147,-0.224872,0.307786,-2.80216,2.77392,0.0153024,1.32265,58.6715,
-0.288401,2.33982,0.706029,-0.531445,2.03985,0.656147,-0.2181,0.326232,-2.78509,2.7566,0.0117977,1.32272,58.6867,
-0.340655,2.33098,0.70166,-0.561086,2.03024,0.656518,-0.213958,0.297065,-2.76974,2.74437,0.0123408,1.32226,58.7019,
-0.355886,2.32682,0.703697,-0.600915,2.01639,0.656373,-0.217449,0.329166,-2.77521,2.74678,0.00960732,1.3218,58.715,
-0.404076,2.30674,0.701354,-0.600915,2.01639,0.656373,-0.237393,0.340908,-2.78707,2.75452,0.0113816,1.32093,58.729,
-0.405052,2.32772,0.709985,-0.630118,2.00565,0.655741,-0.208787,0.286262,-2.70355,2.68074,0.00973105,1.31999,58.7439,
-0.458581,2.30142,0.705142,-0.669668,1.99114,0.654777,-0.2148,0.309022,-2.7184,2.69294,0.010155,1.31877,58.761,
-0.495612,2.29463,0.704679,-0.703707,1.9777,0.654716,-0.211651,0.307159,-2.68985,2.66544,0.00973725,1.3185,58.7765,
-0.512357,2.29573,0.714494,-0.73697,1.96321,0.6551,-0.2049,0.352238,-2.65702,2.63134,0.0119631,1.31859,58.7957,
-0.571101,2.27141,0.70914,-0.769837,1.94823,0.655104,-0.205338,0.349386,-2.63741,2.61225,0.0154181,1.31859,58.8171,
-0.598696,2.25189,0.699776,-0.802506,1.93221,0.655235,-0.211818,0.31007,-2.66576,2.64158,0.0102684,1.31815,58.8313,
-0.617609,2.2428,0.697131,-0.802506,1.93221,0.655235,-0.214694,0.310322,-2.64923,2.62497,0.00885367,1.31764,58.8419,
-0.659032,2.22539,0.696504,-0.834892,1.91528,0.655089,-0.21305,0.309367,-2.63345,2.60976,0.011095,1.31671,58.8609,
-0.672895,2.24349,0.70764,-0.862086,1.90047,0.654812,-0.200632,0.304786,-2.55926,2.53875,0.0101416,1.31625,58.8773,
-0.703393,2.2253,0.708806,-0.893585,1.8829,0.654354,-0.201512,0.343536,-2.58084,2.55776,0.0107341,1.31608,58.8947,
-0.752718,2.19809,0.707325,-0.924683,1.86459,0.653931,-0.211381,0.319194,-2.55921,2.53657,0.015923,1.31744,58.9166,
-0.799983,2.16268,0.703392,-0.950885,1.84833,0.653838,-0.216314,0.342559,-2.57981,2.55473,0.0168228,1.31834,58.9371,
-0.830362,2.16074,0.707514,-0.990541,1.82227,0.653828,-0.201857,0.324082,-2.52318,2.50221,0.00996351,1.31916,58.9505,
-0.841065,2.15347,0.698917,-0.990541,1.82227,0.653828,-0.20632,0.326304,-2.53345,2.51159,0.00891614,1.3187,58.9612,
-0.891378,2.10584,0.692981,-1.02049,1.80109,0.653694,-0.21478,0.31552,-2.57222,2.5491,0.0109296,1.31911,58.9786,
-0.869388,2.1543,0.707173,-1.04952,1.77944,0.653039,-0.196596,0.32794,-2.47551,2.45602,0.011122,1.31911,58.9958,
-0.927611,2.11815,0.703931,-1.04952,1.77944,0.653039,-0.203891,0.303106,-2.45569,2.43678,0.00940585,1.31856,59.0091,
-0.950387,2.1249,0.720362,-1.10278,1.73783,0.652972,-0.185325,0.343352,-2.38762,2.37097,0.0123951,1.31903,59.032,
-0.98085,2.09611,0.710153,-1.10278,1.73783,0.652972,-0.186024,0.308574,-2.39541,2.37948,0.00957823,1.32003,59.0453,
-1.03198,2.07436,0.707707,-1.15827,1.69089,0.65396,-0.180031,0.309902,-2.34525,2.33093,0.0177352,1.32114,59.0703,
-1.05292,2.05034,0.703011,-1.15827,1.69089,0.65396,-0.189137,0.323278,-2.36724,2.35104,0.0105758,1.32146,59.0846,
-1.08937,2.02242,0.700016,-1.18874,1.66238,0.654318,-0.185695,0.350946,-2.36109,2.34481,0.0112922,1.32197,59.0997,
-1.10661,2.01907,0.708267,-1.21105,1.64123,0.653725,-0.192525,0.337284,-2.34476,2.32826,0.0106456,1.32233,59.1135,
-1.13617,1.98794,0.702145,-1.23789,1.61568,0.653275,-0.20556,0.31849,-2.3268,2.30965,0.015172,1.32323,59.1351,
-1.15879,1.98946,0.708288,-1.26755,1.58598,0.653,-0.201539,0.321971,-2.29548,2.27936,0.0104141,1.32464,59.1492,
-1.17994,1.97925,0.710743,-1.26755,1.58598,0.653,-0.193083,0.361668,-2.28326,2.26768,0.0094533,1.32497,59.1614,
-1.23567,1.91482,0.700448,-1.31682,1.53231,0.653501,-0.217257,0.333299,-2.2839,2.26588,0.0195725,1.32712,59.1906,
-1.26784,1.88522,0.697536,-1.3373,1.50871,0.653341,-0.206125,0.338732,-2.26481,2.24842,0.0192258,1.32845,59.2137,
-1.30147,1.86354,0.694211,-1.3373,1.50871,0.653341,-0.213213,0.307433,-2.24447,2.2286,0.00901556,1.32917,59.2282,
-1.31972,1.84151,0.693868,-1.36096,1.48085,0.653025,-0.209884,0.313947,-2.21296,2.19794,0.00842953,1.32948,59.2445,
-1.3588,1.81851,0.701012,-1.40937,1.41876,0.652672,-0.205399,0.340095,-2.18365,2.1693,0.0155845,1.33124,59.271,
-1.39001,1.81097,0.714776,-1.43089,1.38945,0.652751,-0.0782227,0.385282,-1.86711,1.8806,0.0158813,1.33325,59.29,
-1.38152,1.79273,0.700957,-1.43089,1.38945,0.652751,-0.201558,0.316518,-2.16402,2.15091,0.0103488,1.33325,59.3037,
-1.41759,1.77288,0.701982,-1.44814,1.36399,0.652621,-0.222879,0.303511,-2.13708,2.12279,0.0101602,1.3367,59.3172,
-1.44432,1.75192,0.699298,-1.47079,1.32897,0.653105,-0.204744,0.280848,-2.09275,2.08151,0.0100472,1.33856,59.3302,
-1.46966,1.74559,0.712425,-1.47079,1.32897,0.653105,-0.18388,0.362674,-2.0531,2.04485,0.0114679,1.33977,59.349,
-1.50567,1.68831,0.694364,-1.50657,1.27037,0.65319,-0.209031,0.309945,-2.06484,2.05337,0.0141075,1.34141,59.3695,
-1.51428,1.64589,0.69049,-1.50657,1.27037,0.65319,-0.208367,0.353799,-2.0988,2.08623,0.00860596,1.34161,59.3808,
