0212_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
-0.464697,-1.57836,0.683617,-0.221026,0.203608,-0.0101455,0.299642,0,0,9.41831,
-0.423275,-1.58651,0.684138,-0.239745,0.19753,0.0153351,0.311879,0,0,9.43926,
-0.381917,-1.59385,0.683696,-0.22541,0.206125,0.0228292,0.307725,0,0,9.45977,
-0.340298,-1.60061,0.683032,-0.229189,0.206489,0.0478221,0.315453,0,0,9.47981,
-0.319191,-1.60337,0.684076,-0.235106,0.185654,0.063141,0.310316,0,0,9.50126,
-0.249195,-1.61158,0.683572,-0.213292,0.197605,0.10217,0.314745,0,0,9.5239,
-0.214002,-1.61483,0.683612,-0.209532,0.197442,0.116597,0.317914,0,0,9.54331,
-0.171953,-1.61777,0.683135,-0.207646,0.189941,0.134964,0.32013,0,0,9.56578,
-0.122868,-1.62068,0.68328,-0.214538,0.183573,0.164782,0.336243,0,0,9.58595,
-0.0871368,-1.62176,0.682997,-0.196468,0.197777,0.178561,0.34089,0,0,9.60713,
-0.0239601,-1.62325,0.683325,-0.176889,0.183881,0.212246,0.341646,0,0,9.62998,
0.0187626,-1.62262,0.683798,-0.224374,0.170472,0.229435,0.374634,0,0,9.65245,
0.0608188,-1.62114,0.684216,-0.196573,0.177314,0.251276,0.376178,0,0,9.67512,
0.103382,-1.61895,0.68429,-0.200042,0.180981,0.273155,0.395871,0,0,9.69664,
0.166194,-1.61481,0.68503,-0.210262,0.175069,0.308899,0.425373,0,0,9.71806,
0.208088,-1.61071,0.685047,-0.210802,0.178843,0.330613,0.444274,0,0,9.74246,
0.249891,-1.60603,0.684718,-0.197478,0.185605,0.354667,0.459734,0,0,9.76578,
0.312476,-1.59766,0.685671,-0.217854,0.181106,0.385702,0.493073,0,0,9.78896,
0.332992,-1.59439,0.685046,-0.194133,0.185968,0.389497,0.486848,0,0,9.81105,
0.402118,-1.58231,0.68537,-0.218268,0.190037,0.428729,0.532844,0,0,9.834,
0.443235,-1.57386,0.685476,-0.227497,0.186987,0.450413,0.554198,0,0,9.85592,
0.482712,-1.56473,0.68467,-0.226152,0.224992,0.472085,0.588684,0,0,9.87656,
0.537663,-1.55133,0.685435,-0.221685,0.195925,0.499676,0.597438,0,0,9.89845,
0.577995,-1.53999,0.684594,-0.203499,0.199713,0.517939,0.607168,0,0,9.92165,
0.617549,-1.5279,0.685171,-0.234576,0.192621,0.539745,0.636738,0,0,9.94278,
0.663758,-1.51269,0.685299,-0.242927,0.187929,0.564077,0.659992,0,0,9.96581,
0.696451,-1.50141,0.685424,-0.232744,0.193066,0.5795,0.671249,0,0,9.98658,
0.754734,-1.4796,0.685521,-0.22614,0.195601,0.615724,0.701968,0,0,10.0114,
0.792783,-1.46316,0.685956,-0.237757,0.19973,0.630822,0.721749,0,0,10.0331,
0.837101,-1.44395,0.686509,-0.234086,0.19646,0.655017,0.740972,0,0,10.0545,
0.868359,-1.42916,0.687028,-0.231013,0.201222,0.67439,0.759119,0,0,10.0749,
0.930226,-1.39783,0.68689,-0.22774,0.208337,0.708771,0.791874,0,0,10.1001,
0.936423,-1.39453,0.687007,-0.226644,0.211878,0.712255,0.795924,0,0,10.1224,
0.996608,-1.36129,0.687236,-0.224004,0.219298,0.739837,0.822965,0,0,10.1424,
1.03213,-1.33977,0.687105,-0.214818,0.217034,0.763541,0.840898,0,0,10.1637,
1.06757,-1.31794,0.687566,-0.228398,0.222436,0.781625,0.86422,0,0,10.1843,
1.10243,-1.29507,0.687183,-0.230515,0.227137,0.80429,0.887591,0,0,10.2037,
1.13623,-1.27128,0.687574,-0.18988,0.224101,0.829444,0.896892,0,0,10.2268,
1.17007,-1.24712,0.687419,-0.226788,0.220285,0.847978,0.924743,0,0,10.2461,
1.2256,-1.20452,0.687666,-0.222784,0.224874,0.880861,0.955776,0,0,10.2698,
1.25288,-1.18258,0.687747,-0.218995,0.226573,0.897286,0.970574,0,0,10.2922,
1.28465,-1.1555,0.687409,-0.216456,0.225838,0.924651,0.995389,0,0,10.3157,
1.31608,-1.12803,0.687503,-0.220844,0.22689,0.942763,1.01419,0,0,10.3371,
1.34716,-1.09956,0.68775,-0.220979,0.218591,0.962868,1.03902,0,0,10.3573,
1.39741,-1.05085,0.687795,-0.222675,0.213967,1.00191,1.06708,0,0,10.3783,
1.42191,-1.026,0.6875,-0.215083,0.217788,1.01864,1.08196,0,0,10.3995,
1.44114,-1.00567,0.687819,-0.219266,0.223742,1.0248,1.09074,0,0,10.4214,
1.47951,-0.964203,0.687411,-0.224257,0.215285,1.06283,1.12611,0,0,10.4442,
1.52503,-0.910606,0.686755,-0.21317,0.202787,1.1021,1.15748,0,0,10.4697,
1.54763,-0.882928,0.6869,-0.234834,0.193198,1.10957,1.16796,0,0,10.4946,
1.57328,-0.850279,0.686271,-0.220448,0.200366,1.13724,1.19264,0,0,10.5171,
1.61152,-0.799137,0.686616,-0.226447,0.207427,1.17017,1.22777,0,0,10.5404,
1.63559,-0.764625,0.686465,-0.233665,0.20081,1.19367,1.25064,0,0,10.559,
1.65901,-0.729439,0.686322,-0.235745,0.197985,1.21627,1.2723,0,0,10.5829,
1.68582,-0.687457,0.68595,-0.226163,0.195359,1.24242,1.29457,0,0,10.603,
1.70788,-0.651448,0.685603,-0.233306,0.212328,1.25671,1.31434,0,0,10.6209,
1.72594,-0.620733,0.685076,-0.247217,0.198887,1.27196,1.32929,0,0,10.6441,
1.74559,-0.584161,0.686086,-0.219164,0.214633,1.30986,1.36289,0,0,10.6638,
1.76578,-0.546706,0.68622,-0.222012,0.207333,1.31229,1.36419,0,0,10.6851,
1.7973,-0.483348,0.685557,-0.227395,0.195012,1.36262,1.41154,0,0,10.708,
1.80276,-0.471379,0.68592,-0.21896,0.215804,1.34173,1.39406,0,0,10.7266,
1.82119,-0.432629,0.685272,-0.220123,0.198527,1.38291,1.43045,0,0,10.7462,
1.84883,-0.367854,0.684603,-0.244023,0.191307,1.40986,1.4605,0,0,10.7686,
1.86105,-0.335382,0.683842,-0.233307,0.213174,1.43654,1.48897,0,0,10.7906,
1.8862,-0.269359,0.683978,-0.226742,0.200278,1.4798,1.52679,0,0,10.8203,
1.89728,-0.236311,0.683681,-0.236428,0.205441,1.50742,1.55698,0,0,10.8456,
1.91634,-0.175705,0.682701,-0.232239,0.212354,1.52779,1.57745,0,0,10.8699,
