1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.16782,1.82676,0.579091,-0.00532058,0.142369,-2.29611,2.29801,0.0161672,2.6378,10.0869,
1.2098,1.84418,0.577584,-0.0481523,0.0835934,-2.49314,2.49191,0.0158043,2.6378,10.1047,
1.2266,1.8658,0.578469,-0.0266101,0.0580433,-2.4144,2.41402,0.016222,2.64093,10.1236,
1.25435,1.86821,0.583641,-0.0987193,0.152125,-2.63887,2.63347,0.0155568,2.64258,10.1432,
1.2324,1.83699,0.574338,-0.118803,0.0955778,-2.7489,2.74438,0.0171406,2.64258,10.1631,
1.2538,1.87483,0.57549,-0.0293854,-0.0184961,-2.44172,2.4421,0.0177314,2.64539,10.1845,
1.19873,1.81694,0.57131,-0.0422957,0.0411533,-2.48011,2.47954,0.0165458,2.64629,10.2036,
1.2091,1.82876,0.564244,-0.034195,-0.0695234,-2.43103,2.43278,0.0187731,2.64796,10.2251,
1.16214,1.78862,0.560996,-0.0374787,-0.000480282,-2.34166,2.34182,0.0173004,2.64896,10.2465,
1.20894,1.80475,0.565963,-0.0358541,-0.0137097,-2.54636,2.54672,0.0189381,2.64961,10.2685,
1.20516,1.81587,0.565274,-0.0340454,-0.016059,-2.35239,2.35281,0.0157681,2.65104,10.2873,
1.23605,1.82896,0.57338,-0.0333233,0.0373463,-2.47049,2.47009,0.0177021,2.65157,10.3078,
1.25554,1.84326,0.576404,-0.0155514,0.0385262,-2.42401,2.42387,0.0158274,2.65207,10.3291,
1.19834,1.76824,0.569445,-0.054641,0.0747132,-2.63617,2.63469,0.0165274,2.65284,10.3486,
1.24243,1.82065,0.576081,-0.0480096,0.0920713,-2.42492,2.42372,0.0154705,2.65329,10.3672,
1.23678,1.81293,0.576331,-0.0277366,0.104439,-2.42297,2.42262,0.0143337,2.65346,10.3836,
1.23271,1.79942,0.567919,-0.025041,0.00094896,-2.47072,2.47076,0.015008,2.6536,10.401,
1.20311,1.78754,0.57035,-0.020819,0.0853075,-2.29839,2.29837,0.0167344,2.6536,10.4209,
1.20949,1.77519,0.566805,-0.0248722,0.0427466,-2.44545,2.44514,0.0180149,2.65412,10.4423,
1.26371,1.81116,0.57571,-0.0407756,0.0696536,-2.52056,2.51966,0.0157177,2.65413,10.4617,
1.22545,1.77794,0.568254,-0.0173211,0.0457462,-2.40254,2.40237,0.0174663,2.65421,10.4863,
1.21076,1.76593,0.564985,-0.0274076,0.0410883,-2.34802,2.34771,0.0214972,2.65398,10.5106,
1.2265,1.76827,0.572023,-0.0308048,0.115881,-2.3854,2.38505,0.0192754,2.65409,10.5333,
1.27699,1.80101,0.568134,-0.0238414,-0.0288063,-2.43239,2.43286,0.016284,2.6537,10.5519,
1.31997,1.83134,0.575118,-0.0200343,-0.00299933,-2.47489,2.47495,0.0162249,2.65336,10.5718,
1.24387,1.75847,0.555477,-0.0562535,-0.115707,-2.47116,2.47585,0.0157328,2.65291,10.5904,
1.27945,1.78412,0.566024,-0.0254613,-0.0307597,-2.47937,2.4799,0.0164738,2.65258,10.6095,
1.31642,1.80745,0.567781,-0.0392068,-0.0593053,-2.44957,2.45118,0.0187933,2.65218,10.6332,
1.30732,1.79211,0.566931,-0.0403628,-0.0313263,-2.4809,2.48176,0.0155094,2.65218,10.6514,
1.27732,1.76769,0.569511,-0.0197782,0.0358072,-2.4249,2.4247,0.017031,2.65091,10.6713,
1.27839,1.75651,0.56525,-0.0408649,0.00185096,-2.48771,2.48782,0.0154598,2.65034,10.6902,
1.24712,1.72197,0.556652,-0.0568437,-0.0530994,-2.49737,2.49938,0.0183349,2.65001,10.7111,
1.266,1.73486,0.559651,-0.0534924,-0.0498785,-2.49435,2.49614,0.0175672,2.64904,10.7322,
1.28096,1.73808,0.559934,-0.0347861,-0.0754224,-2.48578,2.48768,0.0176406,2.64833,10.7534,
1.32147,1.77353,0.566486,-0.0245001,-0.0497158,-2.3904,2.39132,0.0171716,2.64732,10.774,
1.25329,1.71481,0.562268,-0.028961,0.0363221,-2.37368,2.37337,0.0181956,2.64647,10.7952,
1.26488,1.70978,0.564776,-0.0252029,0.0552404,-2.41944,2.41909,0.0179183,2.64529,10.8191,
1.31989,1.73813,0.564034,-0.0377707,-0.0491819,-2.50698,2.50822,0.0187562,2.64463,10.8405,
1.30485,1.72354,0.570394,-0.0333616,0.0633185,-2.47722,2.4766,0.0157185,2.64398,10.8587,
1.25117,1.68545,0.55506,-0.0349696,-0.0479119,-2.3641,2.3653,0.0170662,2.64189,10.8939,
0.992175,1.44062,0.506757,-0.167422,-0.257624,-2.51088,2.53996,0.0180349,2.64051,10.9337,
