0212_uav_land.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.00986,1.9683,0.661577,-0.0223126,0.200802,-2.11672,2.12022,0,0,17.5193,
-1.01708,1.96436,0.662855,-0.0244567,0.193524,-2.11409,2.11709,0,0,17.5349,
-1.03059,1.95564,0.663392,-0.016613,0.179081,-2.09776,2.10092,0,0,17.5521,
-1.03973,1.95007,0.664685,-0.00216816,0.187937,-2.106,2.11082,0,0,17.5701,
-1.05328,1.94104,0.665093,-0.0026749,0.187637,-2.09768,2.10249,0,0,17.5892,
-1.06248,1.9351,0.665562,-0.0237937,0.17145,-2.10106,2.10331,0,0,17.6101,
-1.0739,1.92719,0.665849,-0.0309552,0.167766,-2.09323,2.09484,0,0,17.6229,
-1.09207,1.91504,0.666952,-0.0111771,0.161976,-2.0733,2.07629,0,0,17.639,
-1.09207,1.91504,0.666952,-0.0111771,0.161976,-2.0733,2.07629,0,0,17.6536,
-1.1081,1.90355,0.667405,-0.0254241,0.141915,-2.06568,2.06697,0,0,17.673,
-1.16171,1.86492,0.667286,-0.0505859,0.103352,-2.02708,2.02653,0,0,17.7445,
-1.16629,1.86156,0.667314,-0.0485992,0.105743,-2.02488,2.02442,0,0,17.7555,
-1.17946,1.85171,0.667369,-0.0507334,0.106268,-2.01604,2.01553,0,0,17.7738,
-1.18588,1.84659,0.667066,-0.0431555,0.115965,-2.00924,2.00917,0,0,17.7856,
-1.19856,1.8368,0.666764,-0.0536532,0.110482,-2.00143,2.00088,0,0,17.7991,
-1.20262,1.83357,0.6664,-0.0542303,0.11208,-1.99737,1.99683,0,0,17.8134,
-1.21708,1.82189,0.666365,-0.0741173,0.0871028,-1.98497,1.98388,0,0,17.8285,
-1.22096,1.81904,0.665655,-0.0542101,0.0960037,-1.98403,1.98341,0,0,17.8409,
-1.22506,1.81547,0.666138,-0.0632795,0.0952344,-1.98957,1.98868,0,0,17.8518,
-1.24168,1.80188,0.665522,-0.0555278,0.0950386,-1.98047,1.97982,0,0,17.8687,
-1.24168,1.80188,0.665522,-0.0555278,0.0950386,-1.98047,1.97982,0,0,17.8846,
-1.26518,1.78194,0.66423,-0.0678028,0.0979131,-1.94724,1.94633,0,0,17.9082,
-1.27055,1.777,0.664255,-0.0535448,0.12159,-1.95973,1.95944,0,0,17.9196,
-1.27639,1.77182,0.664112,-0.0515701,0.125139,-1.95209,1.94493,0,0,17.9359,
-1.28781,1.76125,0.663913,-0.057808,0.129013,-1.9408,1.9405,0,0,17.9534,
-1.29807,1.75175,0.663588,-0.0424549,0.123941,-1.93214,1.93248,0,0,17.9716,
-1.31046,1.73986,0.663705,-0.0573572,0.106056,-1.91523,1.91474,0,0,17.9892,
-1.35025,1.70033,0.662726,-0.0403001,0.120318,-1.89674,1.8972,0,0,18.0688,
-1.37058,1.67951,0.66329,-0.0143243,0.132285,-1.87586,1.87816,0,0,18.1063,
-1.37542,1.6743,0.663417,-0.0178958,0.133988,-1.86824,1.87042,0,0,18.1237,
-1.38016,1.66917,0.663663,-0.00867004,0.140218,-1.86391,1.86697,0,0,18.1368,
-1.39001,1.65842,0.664194,-0.0370784,0.114104,-1.86168,1.86224,0,0,18.1523,
-1.39936,1.64832,0.664393,-0.0264452,0.105817,-1.86357,1.86438,0,0,18.1703,
-1.40266,1.64489,0.66405,-0.0440967,0.106255,-1.85876,1.85889,0,0,18.1823,
-1.40266,1.64489,0.66405,-0.0440967,0.106255,-1.85876,1.85889,0,0,18.1956,
-1.41863,1.62685,0.66421,-0.0213423,0.134803,-1.8326,1.83473,0,0,18.2082,
-1.41863,1.62685,0.66421,-0.0213423,0.134803,-1.8326,1.83473,0,0,18.2211,
-1.4269,1.61758,0.664291,-0.0111768,0.150703,-1.82575,1.82932,0,0,18.2374,
-1.43941,1.60332,0.664403,-0.0102012,0.155525,-1.81043,1.8144,0,0,18.2573,
-1.44546,1.5966,0.664633,0.00805091,0.172411,-1.82024,1.82671,0,0,18.2782,
-1.45222,1.5887,0.66465,-0.0204502,0.146059,-1.80163,1.80445,0,0,18.2926,
-1.46344,1.57572,0.664468,-0.0268604,0.146485,-1.788,1.79049,0,0,18.3122,
-1.46958,1.56859,0.664837,0.00728818,0.186024,-1.79417,1.80175,0,0,18.3257,
-1.48135,1.55472,0.664576,-0.00797264,0.166265,-1.77391,1.77888,0,0,18.3435,
-1.49085,1.54349,0.664484,-0.0072625,0.167097,-1.76839,1.77351,0,0,18.3607,
-1.50023,1.53184,0.664414,-0.0281371,0.149007,-1.75446,1.75714,0,0,18.3805,
-1.50996,1.52018,0.66437,-0.0295871,0.141036,-1.75806,1.76028,0,0,18.3987,
-1.51481,1.51428,0.664124,-0.0288441,0.150772,-1.75297,1.7557,0,0,18.4098,
-1.52105,1.50645,0.664256,-0.00632241,0.171092,-1.73517,1.74083,0,0,18.4259,
-1.52901,1.49607,0.664122,-0.0253361,0.160757,-1.72267,1.72631,0,0,18.4444,
-1.53881,1.48378,0.663777,-0.0508699,0.124377,-1.7382,1.73885,0,0,18.4624,
-1.54731,1.47232,0.663846,-0.0192221,0.15518,-1.70749,1.71132,0,0,18.4827,
-1.54908,1.47004,0.664094,-0.0276019,0.151692,-1.70646,1.70955,0,0,18.5039,
-1.56696,1.44657,0.663897,-0.020381,0.141929,-1.70375,1.7068,0,0,18.5171,
-1.57199,1.43977,0.664589,-0.02947,0.135295,-1.70489,1.70709,0,0,18.5313,
-1.57631,1.43338,0.664176,-0.0307,0.153117,-1.69304,1.69608,0,0,18.5429,
-1.58532,1.42054,0.663793,-0.0233144,0.167055,-1.67956,1.68398,0,0,18.5642,
-1.59465,1.40765,0.664202,-0.022347,0.162577,-1.66707,1.67136,0,0,18.5818,
-1.59911,1.4011,0.663341,-0.00404433,0.152044,-1.67232,1.67723,0,0,18.5947,
-1.60848,1.38762,0.664051,-0.0135481,0.171507,-1.65389,1.65952,0,0,18.6095,
-1.61602,1.37631,0.664111,-0.0147887,0.177616,-1.64752,1.65355,0,0,18.6325,
-1.63079,1.35351,0.664179,-0.0370979,0.164378,-1.62611,1.62977,0,0,18.6569,
-1.6353,1.34647,0.664269,-0.0448682,0.146502,-1.62407,1.62635,0,0,18.6692,
-1.63938,1.34006,0.664237,-0.0439799,0.141724,-1.62284,1.62494,0,0,18.6791,
-1.64373,1.33307,0.664053,-0.059975,0.130072,-1.61377,1.61478,0,0,18.6923,
-1.65235,1.31927,0.663681,-0.062297,0.12267,-1.61445,1.61516,0,0,18.7114,
-1.66087,1.30518,0.663803,-0.05698,0.117289,-1.60184,1.60262,0,0,18.7285,
-1.66509,1.29797,0.663596,-0.0493662,0.13471,-1.59228,1.594,0,0,18.7455,
-1.67354,1.28331,0.663361,-0.0564315,0.142841,-1.57984,1.58165,0,0,18.7613,
-1.6816,1.26887,0.663233,-0.0662602,0.140771,-1.56849,1.56989,0,0,18.78,
-1.68548,1.26164,0.663071,-0.0467632,0.138413,-1.57421,1.57629,0,0,18.7949,
-1.68548,1.26164,0.663071,-0.0467632,0.138413,-1.57421,1.57629,0,0,18.8124,
-1.69982,1.23548,0.661885,-0.0686847,0.126538,-1.56912,1.56996,0,0,18.8287,
-1.70457,1.22606,0.661648,-0.0416051,0.143584,-1.54565,1.54839,0,0,18.8471,
-1.70951,1.21635,0.661154,-0.0516036,0.134644,-1.54515,1.54701,0,0,18.8619,
-1.71438,1.20661,0.660975,-0.0572607,0.125139,-1.54128,1.54258,0,0,18.8803,
-1.72416,1.18722,0.660436,-0.0486604,0.136732,-1.52775,1.52992,0,0,18.9025,
-1.72758,1.17966,0.659878,-0.0537143,0.137689,-1.52053,1.52257,0,0,18.9168,
-1.74001,1.15247,0.659518,-0.0559314,0.120697,-1.51527,1.51657,0,0,18.9413,
-1.74683,1.13741,0.659421,-0.0519812,0.118169,-1.50773,1.50909,0,0,18.9568,
-1.75031,1.12979,0.659321,-0.0371117,0.133891,-1.50148,1.50417,0,0,18.9688,
-1.75375,1.12185,0.658961,-0.0404642,0.140824,-1.50098,1.50388,0,0,18.9817,
-1.75676,1.11461,0.659199,-0.0291326,0.148572,-1.48148,1.48557,0,0,18.9957,
-1.76293,1.09954,0.658921,-0.0305103,0.1208,-1.50596,1.50825,0,0,19.0155,
-1.77137,1.07729,0.659368,-0.0580506,0.113986,-1.48203,1.4832,0,0,19.0375,
-1.77465,1.06946,0.659699,-0.0525636,0.110666,-1.47268,1.47391,0,0,19.0511,
-1.77731,1.06225,0.65888,-0.0659787,0.110997,-1.4634,1.46438,0,0,19.0641,
-1.78293,1.04701,0.659577,-0.0578531,0.12172,-1.45549,1.45707,0,0,19.0792,
-1.78806,1.03182,0.659187,-0.0372317,0.131579,-1.45649,1.45928,0,0,19.1024,
-1.79674,1.00766,0.660311,-0.0451096,0.135351,-1.43848,1.44123,0,0,19.1281,
-1.79929,0.99991,0.660283,-0.0378301,0.146586,-1.43146,1.43527,0,0,19.141,
-1.8019,0.991967,0.661167,-0.0435147,0.136819,-1.43259,1.43553,0,0,19.1542,
-1.80423,0.984017,0.660859,-0.0328208,0.16284,-1.42044,1.42578,0,0,19.1662,
-1.80843,0.970902,0.661486,-0.0221996,0.16872,-1.41532,1.4219,0,0,19.179,
-1.81385,0.952826,0.661903,-0.030235,0.155109,-1.40309,1.40813,0,0,19.2039,
-1.81613,0.944916,0.662331,-0.0262326,0.148248,-1.39874,1.40352,0,0,19.2159,
-1.8205,0.929703,0.662791,-0.0484885,0.11089,-1.39887,1.40053,0,0,19.2308,
-1.82249,0.92205,0.662496,-0.0531779,0.111623,-1.39172,1.39332,0,0,19.2516,
-1.82677,0.906257,0.662795,-0.03529,0.106618,-1.39655,1.39842,0,0,19.2641,
-1.83309,0.881766,0.663168,-0.0193568,0.122569,-1.36745,1.37098,0,0,19.2861,
-1.83506,0.873691,0.663203,-0.0269174,0.134968,-1.36308,1.36709,0,0,19.3016,
-1.83896,0.857823,0.663914,-0.0479728,0.106305,-1.36595,1.36758,0,0,19.318,
-1.84207,0.842547,0.664196,-0.0543395,0.106042,-1.3615,1.363,0,0,19.3427,
-1.84539,0.82682,0.663287,-0.0900803,0.0870135,-1.35414,1.3551,0,0,19.3584,
