0212_led_land.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
1.1647,1.44075,0.391611,1.12617,1.39031,0.265569,-0.0914101,0.102399,2.32855,2.33525,0.0173993,0.572511,17.2701,
1.15246,1.45155,0.390908,1.11754,1.39982,0.265586,-0.0907901,0.0960537,2.32052,2.32677,0.0180531,0.572053,17.2905,
1.14219,1.46439,0.392007,1.10871,1.40933,0.265842,-0.0850581,0.0916397,2.35164,2.35716,0.0170722,0.571684,17.3111,
1.13381,1.4727,0.391061,1.10014,1.41855,0.265677,-0.0868176,0.0937367,2.35106,2.35682,0.0174718,0.571949,17.3312,
1.13565,1.47246,0.392757,1.09124,1.42778,0.265825,-0.0812418,0.106709,2.36417,2.37034,0.0164161,0.571739,17.35,
1.11509,1.49112,0.391278,1.08385,1.43554,0.265977,-0.0847118,0.0935016,2.36931,2.37488,0.0225689,0.572131,17.3755,
1.10638,1.50129,0.391654,1.08232,1.43689,0.265974,-0.0831206,0.084176,2.38991,2.39478,0.0188346,0.57211,17.3982,
1.09567,1.51129,0.39209,1.06577,1.45325,0.265929,-0.0873432,0.0903337,2.39466,2.40014,0.0155098,0.572052,17.4174,
1.0853,1.5206,0.391179,1.05527,1.46367,0.265978,-0.0892354,0.0874546,2.39574,2.40116,0.0170457,0.571833,17.4366,
1.07029,1.53179,0.391431,1.04629,1.47263,0.266251,-0.0908919,0.0959437,2.38753,2.39361,0.0145762,0.572077,17.4546,
1.06396,1.5402,0.391625,1.02809,1.49036,0.266209,-0.093407,0.103963,2.40422,2.41095,0.0205016,0.572003,17.4818,
1.05733,1.54875,0.392128,1.01905,1.49941,0.26653,-0.0871206,0.100626,2.42743,2.43346,0.0175064,0.57206,17.5002,
1.04735,1.55797,0.392917,1.01905,1.49941,0.26653,-0.0843504,0.105202,2.43266,2.43877,0.0156245,0.572081,17.519,
1.03742,1.5666,0.391012,1.00994,1.50805,0.266493,-0.0906533,0.0858333,2.43414,2.43947,0.0152516,0.572007,17.5375,
1.02845,1.57556,0.392696,0.991159,1.5253,0.266536,-0.0839973,0.102561,2.45055,2.45643,0.0186303,0.572179,17.5602,
1.01607,1.58507,0.392338,0.991159,1.5253,0.266536,-0.0885613,0.102716,2.45408,2.46027,0.0171123,0.572417,17.5797,
1.00703,1.59326,0.393373,0.981631,1.53377,0.266525,-0.0863697,0.112215,2.46302,2.46963,0.0154972,0.572303,17.5976,
0.992744,1.60575,0.392876,0.961923,1.55039,0.267189,-0.0860634,0.0972222,2.48305,2.48867,0.0158503,0.572029,17.629,
0.984397,1.61168,0.392609,0.952135,1.55835,0.267414,-0.0854406,0.102372,2.48415,2.49003,0.0191376,0.571893,17.6514,
0.971818,1.62235,0.393095,0.942302,1.56626,0.267512,-0.087775,0.105885,2.5038,2.51,0.014904,0.572104,17.6685,
0.961461,1.63032,0.392723,0.940819,1.56766,0.267087,-0.0879259,0.107939,2.51027,2.51659,0.0173464,0.572154,17.6887,
0.949749,1.63859,0.394066,0.922922,1.58193,0.267327,-0.0864145,0.118775,2.5125,2.51937,0.0164785,0.571902,17.7074,
0.940475,1.64596,0.392812,0.91297,1.58945,0.267423,-0.0849877,0.0987534,2.52409,2.52964,0.0159478,0.571896,17.7254,
0.914777,1.66504,0.392757,0.891298,1.6055,0.267066,-0.0826389,0.104107,2.55194,2.55757,0.0286438,0.572221,17.7791,
0.896383,1.67594,0.393965,0.871935,1.61857,0.266923,-0.0870092,0.105413,2.55325,2.55924,0.0197895,0.572349,17.8063,
0.878932,1.68349,0.391137,0.860939,1.62565,0.267411,-0.0984003,0.0936665,2.53538,2.54142,0.0170326,0.571614,17.827,
0.877319,1.68997,0.394298,0.850407,1.63254,0.267657,-0.0786134,0.109097,2.5803,2.58589,0.0163968,0.571096,17.8472,
0.866975,1.69682,0.394019,0.839857,1.63935,0.267691,-0.0798621,0.102106,2.59133,2.59659,0.0179567,0.571754,17.8684,
0.849331,1.70439,0.392418,0.82913,1.64634,0.267632,-0.0989136,0.113458,2.57319,2.58044,0.0160797,0.572078,17.8881,
0.831892,1.71123,0.389679,0.818004,1.65301,0.267686,-0.106851,0.0800133,2.554,2.55962,0.0185726,0.571931,17.9106,
0.830274,1.71787,0.39377,0.80707,1.6596,0.267727,-0.0878936,0.0987066,2.60335,2.60888,0.0156524,0.571627,17.9301,
0.813529,1.72467,0.390951,0.796415,1.66611,0.267479,-0.0988402,0.0886692,2.5794,2.58504,0.0164251,0.571492,17.9496,
0.789418,1.74164,0.393632,0.780433,1.67586,0.267708,-0.0907405,0.110711,2.6259,2.63227,0.0195673,0.572163,18.0011,
0.756245,1.76086,0.393928,0.740073,1.69898,0.267971,-0.0880156,0.113547,2.6623,2.66855,0.0271997,0.571571,18.0548,
0.731043,1.77194,0.392435,0.719586,1.71005,0.267602,-0.0869678,0.093535,2.66391,2.66897,0.024344,0.57185,18.0924,
0.723256,1.77869,0.393758,0.708085,1.71598,0.267708,-0.085382,0.0966216,2.68733,2.69241,0.0215995,0.571902,18.1178,
0.710448,1.78585,0.393977,0.697243,1.72225,0.267749,-0.0836627,0.0975033,2.70126,2.70626,0.0175622,0.571776,18.1392,
0.689787,1.7945,0.392867,0.674233,1.7339,0.267813,-0.0875942,0.101974,2.69543,2.70092,0.0188615,0.571489,18.1612,
0.677911,1.80039,0.392646,0.662885,1.73959,0.267234,-0.0884564,0.0978643,2.70656,2.71184,0.0177863,0.571875,18.1829,
0.666859,1.80603,0.392588,0.651223,1.74523,0.267143,-0.0861855,0.106903,2.71706,2.72267,0.0159132,0.57192,18.2024,
0.657275,1.81172,0.393144,0.64144,1.74935,0.267239,-0.0815334,0.104281,2.73632,2.74146,0.0162494,0.571742,18.221,
0.645403,1.81719,0.393175,0.62804,1.75587,0.266866,-0.0795082,0.10376,2.74532,2.7503,0.0163591,0.571414,18.2416,
0.640499,1.81911,0.392143,0.616666,1.76109,0.266815,-0.074847,0.0778705,2.75423,2.75771,0.0203018,0.57154,18.2649,
0.61656,1.82746,0.392923,0.60687,1.76498,0.267258,-0.0919485,0.115988,2.74494,2.75136,0.0180655,0.571659,18.2869,
0.60826,1.83282,0.393526,0.60687,1.76498,0.267258,-0.0891726,0.113347,2.768,2.77403,0.0167894,0.571752,18.3061,
0.597302,1.8385,0.392709,0.582491,1.77608,0.267307,-0.0757412,0.0823484,2.79334,2.79701,0.0174246,0.572118,18.3273,
0.581869,1.84266,0.39338,0.570355,1.78058,0.267472,-0.0824754,0.0987488,2.77939,2.78421,0.0156152,0.57221,18.3455,
0.571226,1.8481,0.392666,0.558842,1.78545,0.266936,-0.0792394,0.105529,2.7919,2.79685,0.0162723,0.571901,18.3662,
0.559254,1.85281,0.392845,0.547096,1.7903,0.266842,-0.0847855,0.106664,2.80498,2.81029,0.0151966,0.571698,18.3877,
0.546906,1.85766,0.392414,0.534969,1.79467,0.266911,-0.0860872,0.115882,2.8137,2.81954,0.0163617,0.572203,18.4069,
0.534375,1.86115,0.393045,0.522713,1.79907,0.267117,-0.0837556,0.0937825,2.81955,2.82412,0.0173233,0.572234,18.4272,
0.52277,1.86566,0.391372,0.510903,1.80317,0.266797,-0.0792962,0.0893423,2.8249,2.82901,0.0167954,0.571228,18.4481,
0.507537,1.86842,0.3924,0.499269,1.80746,0.266872,-0.0878164,0.0772261,2.82611,2.83005,0.0196295,0.57111,18.4708,
0.488452,1.87444,0.390146,0.487278,1.81102,0.267608,-0.0881556,0.0741236,2.81205,2.81586,0.0168362,0.571791,18.4912,
0.473888,1.87812,0.391143,0.476137,1.81537,0.266666,-0.0985429,0.0934785,2.82795,2.83328,0.0181355,0.572184,18.5115,
0.463481,1.88207,0.392796,0.464421,1.81942,0.266543,-0.0947528,0.108511,2.84203,2.84795,0.0159175,0.572068,18.5321,
0.452904,1.88682,0.392939,0.451928,1.82244,0.267184,-0.0843612,0.0908475,2.87459,2.87894,0.0152931,0.571728,18.555,
0.449291,1.88799,0.392306,0.440084,1.82604,0.26698,-0.0847165,0.0987284,2.87533,2.88008,0.0168824,0.571413,18.5754,
0.429146,1.89444,0.393894,0.428066,1.82957,0.267061,-0.0845847,0.105904,2.8931,2.89815,0.0181425,0.571323,18.5963,
0.407269,1.89536,0.390239,0.424164,1.83066,0.266834,-0.0963279,0.0871505,2.86193,2.86672,0.019321,0.571607,18.6182,
0.401455,1.90091,0.393686,0.403721,1.8363,0.267394,-0.0867052,0.104103,2.90483,2.90989,0.0179815,0.571974,18.6397,
0.382914,1.90639,0.392202,0.378828,1.84268,0.267694,-0.087549,0.0979932,2.91277,2.91756,0.0189502,0.571407,18.6627,
0.371071,1.91027,0.393092,0.367323,1.84658,0.267011,-0.0873226,0.107016,2.92377,2.92896,0.0164418,0.571448,18.6816,
0.357981,1.91332,0.390734,0.35535,1.84997,0.266831,-0.0889034,0.0933536,2.93052,2.93511,0.016644,0.571611,18.7034,
0.347079,1.91731,0.393004,0.342774,1.85288,0.267206,-0.0808951,0.0952381,2.95041,2.95463,0.0160372,0.57167,18.7221,
0.331143,1.91992,0.393618,0.330657,1.85626,0.266832,-0.0801801,0.110566,2.94633,2.95122,0.0171976,0.571654,18.7423,
0.322687,1.92301,0.392573,0.317839,1.859,0.267134,-0.0772293,0.100681,2.95514,2.9594,0.0155358,0.571396,18.7612,
0.307331,1.92701,0.392881,0.305155,1.86198,0.267014,-0.0684699,0.0929135,2.98362,2.98707,0.0172765,0.571518,18.7816,
0.297487,1.92701,0.391576,0.293176,1.86509,0.266381,-0.0836644,0.110121,2.95917,2.96421,0.0158188,0.571412,18.8007,
0.274771,1.92893,0.389275,0.280773,1.86773,0.266167,-0.0949864,0.0872719,2.94375,2.9483,0.0171275,0.571817,18.8225,
0.267673,1.93369,0.389897,0.268422,1.87015,0.265941,-0.0843841,0.0958386,2.97833,2.9827,0.0176425,0.571501,18.8429,
0.255148,1.93656,0.39184,0.256338,1.87298,0.265609,-0.0787322,0.10547,2.99939,3.00384,0.0164123,0.571703,18.8627,
0.254968,1.93767,0.392106,0.243753,1.87499,0.2657,-0.0781539,0.108544,3.01227,3.0168,0.0186496,0.571525,18.8853,
0.226451,1.94036,0.391471,0.23518,1.87595,0.265946,-0.0778836,0.106439,3.00919,3.01362,0.0167229,0.571418,18.9044,
0.215191,1.94382,0.391346,0.218366,1.87843,0.266259,-0.0779555,0.115477,3.03002,3.03479,0.0159719,0.571063,18.9228,
0.201986,1.94484,0.388166,0.20585,1.8805,0.266106,-0.08872,0.0857218,3.02779,3.03181,0.0164809,0.571206,18.9436,
0.188502,1.94673,0.39098,0.193394,1.88257,0.265573,-0.0790661,0.109061,3.03858,3.04312,0.0171003,0.571964,18.965,
0.177221,1.94972,0.389785,0.181048,1.88499,0.264707,-0.0736403,0.0992635,3.05341,3.05723,0.015162,0.5713,18.9865,
0.161474,1.95095,0.389613,0.168487,1.88661,0.264529,-0.074042,0.111146,3.05271,3.05702,0.0176263,0.570997,19.0077,
0.149848,1.95263,0.389056,0.155983,1.88837,0.264057,-0.0771893,0.106227,3.0681,3.07236,0.0164988,0.571502,19.0277,
0.136216,1.95431,0.390313,0.143271,1.88985,0.263684,-0.0743277,0.131113,3.08072,3.08576,0.0163009,0.571737,19.0467,
0.125031,1.95597,0.3887,0.130268,1.89096,0.263711,-0.06781,0.0982559,3.09738,3.10079,0.0173509,0.571211,19.0664,
0.111554,1.95666,0.390031,0.117297,1.89169,0.263805,-0.0703669,0.108908,3.09675,3.10067,0.0186996,0.57057,19.0899,
0.0970059,1.95713,0.389984,0.104163,1.89206,0.264926,-0.0760102,0.118084,3.1029,3.10748,0.0179706,0.570758,19.1108,
0.0762555,1.95822,0.388551,0.0920681,1.8937,0.264028,-0.0783096,0.114241,3.11485,3.11938,0.017854,0.571471,19.1327,
0.0612518,1.95779,0.388913,0.0791124,1.89426,0.26404,-0.082151,0.104515,3.10689,3.11126,0.0171034,0.571802,19.1559,
0.0495499,1.95874,0.386998,0.0664514,1.89529,0.264236,-0.0807728,0.0782926,3.11997,3.12316,0.017699,0.571241,19.1773,
0.0464777,1.9581,0.389347,0.0535785,1.89584,0.264251,-0.0751903,0.113791,3.11671,3.12104,0.0156052,0.571241,19.195,
0.0222313,1.95999,0.3891,0.0406678,1.89609,0.263866,-0.0734521,0.107471,-3.13455,3.13062,0.0152411,0.570873,19.2123,
0.00898194,1.96014,0.388554,0.0406678,1.89609,0.263866,-0.0723919,0.106525,-3.12497,3.12116,0.0172744,0.570888,19.234,
-0.00471691,1.96049,0.38962,0.0147241,1.8967,0.263955,-0.0706276,0.1252,-3.1149,3.11055,0.0185788,0.571438,19.2565,
-0.0186228,1.96017,0.388743,0.001624,1.89649,0.263654,-0.0747858,0.112844,-3.10021,3.09609,0.016701,0.571455,19.277,
-0.0290957,1.96159,0.388506,-0.0111578,1.89661,0.263701,-0.0639243,0.0874895,-3.07039,3.0677,0.0184135,0.571288,19.2983,
-0.0444852,1.95945,0.388494,-0.0239884,1.89646,0.26353,-0.0721738,0.110639,-3.09146,3.08758,0.0166204,0.571,19.318,
-0.0582186,1.95926,0.387637,-0.0370237,1.89598,0.263739,-0.0733007,0.10902,-3.08317,3.0793,0.0149021,0.570847,19.3378,
-0.0754032,1.95607,0.387161,-0.0496193,1.89565,0.263047,-0.0739683,0.112483,-3.09017,3.08613,0.016942,0.571037,19.3575,
-0.0873402,1.95599,0.385539,-0.0621926,1.89546,0.262844,-0.0831257,0.0995181,-3.09376,3.08973,0.0164661,0.570916,19.3767,
-0.0980493,1.95709,0.387869,-0.075178,1.89466,0.262552,-0.0755859,0.116416,-3.05853,3.05433,0.0173604,0.571048,19.397,
-0.111488,1.95623,0.387872,-0.0876912,1.89437,0.262636,-0.0762479,0.11976,-3.05449,3.05015,0.0163398,0.571018,19.4179,
-0.130516,1.95103,0.386828,-0.1004,1.89362,0.262777,-0.0846927,0.110619,-3.07773,3.0732,0.0159657,0.571363,19.4373,
-0.141784,1.95484,0.388517,-0.12535,1.89184,0.26279,-0.0734823,0.116073,-3.02497,3.02098,0.0199184,0.571324,19.4614,
-0.153936,1.95323,0.387577,-0.137699,1.89095,0.262265,-0.0697743,0.113486,-3.02356,3.01987,0.0174179,0.57142,19.4815,
-0.166267,1.95226,0.387703,-0.150585,1.88948,0.262393,-0.0714108,0.107356,-3.00754,3.00399,0.0172374,0.571007,19.5015,
-0.171048,1.95094,0.387086,-0.154715,1.88905,0.262206,-0.0726769,0.102503,-3.01525,3.01178,0.0165787,0.570803,19.5216,
-0.191756,1.94851,0.387532,-0.171381,1.88715,0.261969,-0.0761453,0.119202,-2.997,2.99283,0.0187514,0.571146,19.5434,
-0.206298,1.94702,0.387242,-0.184089,1.8856,0.261795,-0.0765294,0.117966,-2.98317,2.97905,0.0162976,0.571352,19.5632,
-0.215351,1.94582,0.387529,-0.190468,1.88477,0.261836,-0.0771272,0.128995,-2.98228,2.97776,0.0163233,0.571151,19.5825,
-0.226404,1.94405,0.386305,-0.205122,1.88275,0.261622,-0.0764748,0.112213,-2.97635,2.97245,0.0178313,0.571195,19.6042,
-0.245305,1.94292,0.385766,-0.223757,1.88046,0.261005,-0.0675617,0.0960878,-2.94302,2.94012,0.0153544,0.570978,19.6231,
-0.26594,1.93674,0.385312,-0.231981,1.87954,0.260711,-0.0778813,0.125764,-2.96116,2.95676,0.0172274,0.571171,19.6436,
-0.276541,1.9359,0.386101,-0.250769,1.87687,0.260061,-0.0753259,0.125157,-2.95136,2.94716,0.0169551,0.571656,19.6648,
-0.287741,1.93495,0.384748,-0.263466,1.87478,0.260299,-0.0708643,0.105804,-2.93414,2.93081,0.0174782,0.57141,19.6852,
-0.299781,1.93324,0.384517,-0.276096,1.87245,0.260202,-0.0700369,0.0958697,-2.92014,2.91718,0.0165291,0.570506,19.7059,
-0.313528,1.93074,0.385179,-0.288535,1.87011,0.25989,-0.0680715,0.109905,-2.91164,2.90839,0.0157166,0.570408,19.7244,
-0.326656,1.92761,0.384497,-0.30085,1.86788,0.259727,-0.0724796,0.130431,-2.91526,2.91116,0.01951,0.571063,19.7477,
-0.343206,1.92188,0.383534,-0.313339,1.86545,0.25936,-0.0787403,0.12721,-2.91848,2.9141,0.0164311,0.571788,19.7678,
-0.354616,1.92007,0.38239,-0.326013,1.86257,0.259424,-0.0849803,0.104983,-2.90711,2.90318,0.016335,0.571881,19.7869,
-0.354973,1.92124,0.383479,-0.338772,1.85956,0.259152,-0.0713931,0.0988429,-2.89495,2.89189,0.0195842,0.571181,19.8102,
-0.384372,1.91494,0.383981,-0.347139,1.8576,0.259085,-0.0705182,0.104004,-2.87335,2.87021,0.0174341,0.571039,19.8318,
-0.398625,1.91062,0.383487,-0.361766,1.85413,0.258856,-0.0709128,0.112667,-2.87141,2.86802,0.0169051,0.570911,19.852,
-0.410505,1.90841,0.384087,-0.37625,1.85066,0.258821,-0.0727328,0.12278,-2.85503,2.8513,0.0166955,0.571112,19.8718,
-0.424802,1.90364,0.383763,-0.388673,1.84748,0.258632,-0.0733361,0.125963,-2.85367,2.84982,0.0171921,0.571646,19.8925,
-0.434308,1.90209,0.384076,-0.401006,1.84419,0.258465,-0.0708747,0.120522,-2.83619,2.83268,0.0155764,0.571281,19.9109,
-0.44287,1.89957,0.382347,-0.413352,1.84073,0.258124,-0.0700681,0.101089,-2.83281,2.82986,0.0164962,0.570838,19.9307,
-0.456696,1.89461,0.382218,-0.425649,1.83732,0.257954,-0.0701988,0.10939,-2.83511,2.83192,0.017556,0.571263,19.9523,
-0.475501,1.8891,0.382318,-0.435655,1.83471,0.257788,-0.0696907,0.109631,-2.81783,2.8147,0.0177522,0.571136,19.9734,
-0.487712,1.88573,0.382282,-0.450084,1.83015,0.257316,-0.069461,0.109846,-2.80975,2.80664,0.0200729,0.571238,19.9961,
-0.499755,1.88221,0.382543,-0.462395,1.8264,0.257539,-0.0723739,0.113427,-2.79867,2.79535,0.0161371,0.571196,20.0165,
-0.512684,1.87807,0.38288,-0.47453,1.82271,0.25758,-0.0701494,0.115264,-2.78748,2.78425,0.0182819,0.570921,20.0398,
-0.530828,1.87262,0.382899,-0.498494,1.81504,0.257376,-0.0700145,0.119913,-2.76953,2.76624,0.0176816,0.570762,20.0609,
-0.53685,1.8692,0.380922,-0.498494,1.81504,0.257376,-0.0771097,0.0980581,-2.77776,2.77469,0.0152609,0.575511,20.0793,
-0.549611,1.86571,0.382945,-0.522599,1.80641,0.256896,-0.0674539,0.11804,-2.7572,2.75412,0.0163252,0.571214,20.1001,
-0.565086,1.85928,0.382335,-0.534657,1.80202,0.257062,-0.0709139,0.118482,-2.75037,2.74711,0.0193708,0.571152,20.1232,
-0.574532,1.85593,0.382233,-0.534657,1.80202,0.257062,-0.0682825,0.116315,-2.74235,2.7393,0.017714,0.570785,20.1453,
-0.590274,1.849,0.382261,-0.558523,1.79269,0.25659,-0.0728897,0.128423,-2.7398,2.73623,0.0153062,0.570785,20.1627,
-0.60583,1.84131,0.380856,-0.564542,1.79032,0.256512,-0.0741261,0.117974,-2.73956,2.73618,0.0180147,0.571188,20.1842,
-0.612659,1.8397,0.381656,-0.572332,1.78722,0.256405,-0.0729544,0.116742,-2.72352,2.72027,0.0156813,0.571043,20.2036,
-0.622093,1.83579,0.380374,-0.593933,1.77815,0.256424,-0.0719256,0.106415,-2.72311,2.72016,0.0166268,0.570946,20.2233,
-0.642622,1.8276,0.380793,-0.603514,1.77423,0.256202,-0.0674877,0.110128,-2.69659,2.69382,0.0173366,0.571524,20.2437,
-0.654275,1.82232,0.380835,-0.613109,1.77028,0.25583,-0.0685003,0.10957,-2.68774,2.68495,0.0158534,0.571489,20.2619,
-0.667284,1.81522,0.381647,-0.628928,1.76284,0.255498,-0.0712767,0.121318,-2.68755,2.68438,0.0168879,0.571854,20.2814,
-0.678778,1.81066,0.380959,-0.640585,1.75738,0.255788,-0.0637173,0.105274,-2.67148,2.66904,0.0164604,0.571619,20.3019,
-0.69193,1.80416,0.383336,-0.652181,1.75229,0.256017,-0.0583318,0.113901,-2.66577,2.66345,0.0183914,0.570658,20.3242,
-0.70007,1.80125,0.381985,-0.663836,1.74629,0.256129,-0.0658336,0.110728,-2.64576,2.64316,0.0200815,0.57061,20.3471,
-0.715654,1.7916,0.380166,-0.675284,1.74084,0.256141,-0.0756588,0.123111,-2.655,2.65164,0.0170743,0.571244,20.3691,
-0.726366,1.78543,0.37997,-0.686763,1.73534,0.255795,-0.078167,0.121208,-2.64874,2.64531,0.0167472,0.571579,20.3891,
-0.73995,1.77803,0.380265,-0.698352,1.72907,0.255976,-0.0832562,0.114042,-2.64342,2.63994,0.0181108,0.571793,20.4105,
-0.750155,1.77448,0.380884,-0.709547,1.72327,0.255821,-0.0706458,0.101771,-2.61827,2.6157,0.015955,0.571194,20.4303,
-0.766424,1.76699,0.380701,-0.71512,1.7203,0.255795,-0.0618428,0.0911579,-2.58306,2.58111,0.0180254,0.571398,20.4517,
-0.778857,1.7564,0.381046,-0.726151,1.71452,0.25574,-0.0701288,0.11143,-2.60417,2.60145,0.016417,0.571266,20.4708,
-0.790233,1.75126,0.382023,-0.74297,1.70467,0.255637,-0.0731773,0.124106,-2.59227,2.58919,0.0191507,0.571437,20.4946,
-0.801103,1.74473,0.380952,-0.753868,1.69838,0.255688,-0.0739407,0.105383,-2.58067,2.57797,0.0161047,0.571639,20.5137,
-0.812755,1.73708,0.381585,-0.764647,1.69206,0.255679,-0.0783001,0.114982,-2.57714,2.57404,0.0161693,0.571509,20.5322,
-0.824109,1.72893,0.38105,-0.775376,1.68558,0.255788,-0.0821845,0.113179,-2.58013,2.57689,0.0155468,0.571203,20.5526,
-0.83568,1.72055,0.381299,-0.786063,1.67895,0.255834,-0.0806027,0.108412,-2.57704,2.574,0.0176818,0.571456,20.5726,
-0.846136,1.71401,0.381139,-0.796562,1.67247,0.255859,-0.075558,0.106094,-2.56555,2.5628,0.0163622,0.571506,20.5921,
-0.854635,1.71085,0.381429,-0.807236,1.66531,0.25615,-0.0714015,0.101806,-2.53662,2.5342,0.015698,0.571041,20.6106,
-0.86506,1.69865,0.381128,-0.817738,1.6583,0.255946,-0.0796732,0.11239,-2.56544,2.56238,0.0169208,0.571241,20.6309,
-0.876237,1.68994,0.378549,-0.828023,1.65147,0.255786,-0.0896011,0.0963682,-2.57226,2.56922,0.0155151,0.571443,20.6488,
-0.884751,1.6866,0.380283,-0.838364,1.64454,0.255868,-0.0874291,0.10783,-2.54608,2.54285,0.0158627,0.571432,20.6683,
-0.894168,1.68142,0.380577,-0.848888,1.63724,0.255743,-0.083831,0.101298,-2.52849,2.52561,0.0158527,0.571444,20.6876,
-0.903739,1.67642,0.381229,-0.859105,1.63027,0.255677,-0.0814339,0.107597,-2.50632,2.50344,0.0157435,0.571307,20.7067,
-0.905705,1.67471,0.380962,-0.86925,1.62309,0.255497,-0.0796508,0.10877,-2.50565,2.50281,0.0182786,0.571439,20.7289,
-0.92519,1.6608,0.380386,-0.876045,1.61828,0.255234,-0.074333,0.0951865,-2.48239,2.4801,0.015341,0.571488,20.7471,
-0.936452,1.65051,0.380297,-0.887804,1.60961,0.255045,-0.0770659,0.102947,-2.48767,2.4851,0.0156565,0.571153,20.7648,
-0.946929,1.6423,0.380105,-0.896075,1.60326,0.254827,-0.0764646,0.106085,-2.48233,2.47974,0.0168636,0.571243,20.7859,
-0.957496,1.63378,0.379509,-0.909558,1.59263,0.254836,-0.0801852,0.10341,-2.47293,2.47028,0.0155923,0.571632,20.8038,
-0.967673,1.62583,0.379876,-0.919419,1.58495,0.254636,-0.0774722,0.104157,-2.46645,2.4639,0.0196414,0.571516,20.8265,
-0.976735,1.6194,0.379457,-0.929141,1.57718,0.254557,-0.0807193,0.095348,-2.45337,2.45092,0.0199194,0.573605,20.8498,
-0.98782,1.61016,0.378675,-0.938945,1.56916,0.254661,-0.0782015,0.097293,-2.44702,2.44463,0.0158124,0.571119,20.87,
-0.997823,1.60306,0.379104,-0.948679,1.5615,0.254322,-0.0769866,0.0991837,-2.43642,2.43406,0.0159793,0.571303,20.8883,
-1.00909,1.59225,0.379812,-0.958678,1.55348,0.253677,-0.0784964,0.109607,-2.43533,2.4327,0.0153964,0.572141,20.9059,
-1.01919,1.58345,0.3782,-0.968929,1.54474,0.253982,-0.0776969,0.0975399,-2.42372,2.42139,0.0160589,0.572045,20.9255,
-1.02795,1.57748,0.378675,-0.976991,1.53774,0.253937,-0.0707288,0.0855138,-2.41146,2.40962,0.0179079,0.571238,20.9467,
-1.0389,1.56839,0.379491,-0.988478,1.52784,0.254073,-0.0732933,0.10068,-2.39729,2.39511,0.0178387,0.570858,20.968,
-1.04901,1.55856,0.378128,-0.998188,1.5192,0.253759,-0.0779206,0.0991368,-2.3973,2.39499,0.0172729,0.570609,20.9884,
-1.05898,1.5491,0.377991,-1.00608,1.51257,0.253739,-0.0823493,0.10792,-2.39365,2.39102,0.0171552,0.571359,21.0087,
-1.06547,1.54217,0.378359,-1.01728,1.50257,0.253872,-0.0852106,0.103954,-2.39665,2.39399,0.0148156,0.571572,21.028,
-1.0753,1.5367,0.378905,-1.02658,1.49375,0.253619,-0.0769612,0.0837918,-2.36146,2.35957,0.016922,0.571814,21.0477,
-1.08598,1.523,0.378003,-1.02794,1.49272,0.253491,-0.0784882,0.0895541,-2.37736,2.37527,0.0153413,0.571858,21.0654,
-1.09665,1.51502,0.379128,-1.04487,1.47658,0.253566,-0.0737303,0.0987351,-2.35314,2.35108,0.0180333,0.571877,21.0871,
-1.10577,1.50481,0.379373,-1.05407,1.46769,0.253807,-0.077847,0.109844,-2.35472,2.35233,0.0183082,0.571333,21.1089,
-1.11622,1.49261,0.379463,-1.06303,1.45867,0.253884,-0.0770607,0.113451,-2.35494,2.35252,0.015583,0.571613,21.1281,
-1.12477,1.48584,0.379123,-1.0717,1.45008,0.253736,-0.0753752,0.099431,-2.33511,2.33302,0.0158963,0.571888,21.1468,
-1.13879,1.47026,0.379637,-1.08074,1.44057,0.253835,-0.0782121,0.111836,-2.32883,2.32647,0.0172861,0.571733,21.1717,
-1.14309,1.46675,0.378683,-1.08951,1.4316,0.253788,-0.0741467,0.0985032,-2.31669,2.3147,0.0161963,0.571721,21.1906,
-1.15255,1.45318,0.377495,-1.09842,1.42224,0.253975,-0.0837769,0.0851385,-2.32707,2.32504,0.0165389,0.575695,21.2099,
-1.16595,1.44175,0.379107,-1.10725,1.41261,0.253905,-0.0748653,0.099333,-2.29617,2.29419,0.0171833,0.571858,21.2342,
-1.18751,1.41708,0.379247,-1.13298,1.38408,0.253837,-0.0789066,0.106349,-2.27968,2.2775,0.0171885,0.571315,21.2832,
-1.19593,1.40799,0.377359,-1.14126,1.37438,0.253675,-0.081624,0.0812834,-2.26737,2.2656,0.0181251,0.571687,21.3047,
-1.20416,1.39905,0.378546,-1.14959,1.36498,0.253706,-0.0776538,0.0898717,-2.2534,2.25159,0.0167768,0.571468,21.324,
-1.20534,1.39492,0.377787,-1.15781,1.3556,0.253807,-0.0807723,0.0892918,-2.27033,2.26842,0.0163031,0.571468,21.3434,
-1.22219,1.3767,0.379784,-1.16196,1.35057,0.253677,-0.0762498,0.106767,-2.24492,2.24292,0.0197232,0.571813,21.3667,
-1.23026,1.36821,0.379258,-1.16196,1.35057,0.253677,-0.0727378,0.0963049,-2.22558,2.22387,0.0160985,0.571799,21.3864,
-1.23897,1.35427,0.377698,-1.18215,1.32609,0.253976,-0.0773376,0.0939808,-2.2328,2.23098,0.0174546,0.571227,21.4073,
-1.24811,1.34138,0.378372,-1.19008,1.31611,0.254072,-0.075729,0.0953961,-2.22922,2.22743,0.0207479,0.571898,21.431,
-1.25454,1.33557,0.378603,-1.19775,1.30647,0.253923,-0.0770219,0.0964003,-2.21787,2.21606,0.0160699,0.571697,21.4511,
